text1,text2,ZS response
"If the virus has spread to a location where there is no travel ban, carriers who are yet to show symptoms may continue to spread the infection.",A travel ban can help reduce the likelihood that a virus will spread to a new location in the first place.,
Travel bans have only been very effective at curbing the spread of the Covid-19 in small island nations.,Travel restrictions can flatten the curve of infections.,
"The researchers did not consider data from influenza viruses in this study because ""travel bans have already been shown to be ineffective in the long term"" for these.",A study in February 2020 showed that the effectiveness of travel bans in reducing the spread of infectious disease is unknown.,
"The researchers did not consider data from influenza viruses in this study because ""travel bans have already been shown to be ineffective in the long term"" for these.",It is unclear with what reliability the researchers can conclude this about all influenza viruses because some - such as SARS-CoV-2 - are caused by novel diseases - like Covid-19 - that may behave differently.,
"The infection mortality rate of Covid-19 is only 1.4%, as of May 2021.",The cost of mortality and morbidity due to Covid-19 infections justifies being cautionary rather than waiting for conclusive evidence.,
"The infection mortality rate of Covid-19 is only 1.4%, as of May 2021.","Over 3.35 million people have died of Covid-19 as of May 2021, which is a significant number that warrants cautiousness.",
"There are many causes of death which, in an average year, kill more people than Covid-19 has.","Very few of these causes of death, like heart disease and cancer, are transmissible, and so are incomparable to Covid-19.",
"Something should not be pursued without sufficient evidence to back it up. Otherwise, any speculative theory could become the basis of action, even if it is ineffective or leads to problematic outcomes.","As long as evidence relating to the effectiveness of travel bans is inconclusive, it is best to err on the side of caution by imposing them anyway.",
"Something should not be pursued without sufficient evidence to back it up. Otherwise, any speculative theory could become the basis of action, even if it is ineffective or leads to problematic outcomes.","While the evidence is not yet conclusive, neither is it entirely speculative.",
"Something should not be pursued without sufficient evidence to back it up. Otherwise, any speculative theory could become the basis of action, even if it is ineffective or leads to problematic outcomes.",There is evidence that travel restrictions have been effective in controlling the spread of some viral diseases.,
The economic costs of travel bans are such that pursuing them without sufficient evidence of their efficacy would be an irresponsible decision.,"The economic cost of not instituting travel bans must also be weighed up, and would suggest erring on the side of caution.",
"Travel bans have harmful economic consequences, which can further cause long-term harms and hamper a country's ability to recover from a pandemic.",The economic consequences of a rise in infections could be far greater than the economic consequences of travel restrictions.,
"Travel bans have harmful economic consequences, which can further cause long-term harms and hamper a country's ability to recover from a pandemic.",Instituting travel bans can be a strong measure which reassures the stock market in the face of a pandemic.,
"Travel bans have harmful economic consequences, which can further cause long-term harms and hamper a country's ability to recover from a pandemic.",Reducing air travel has long-term positive economic consequences because they aid our fight against climate change.,
"Travel bans have harmful economic consequences, which can further cause long-term harms and hamper a country's ability to recover from a pandemic.","Travel bans are a temporary measure that can quickly be lifted, and thus will have limited economic fallout.",
Travel bans prevent in-person meetings between business partners which are crucial for trade.,These meetings can be conducted virtually.,
Travel bans prevent in-person meetings between business partners which are crucial for trade.,Travel bans are temporary; it is possible that business travel resumes once infections are curbed.,
Travel bans incentivise governments to conceal outbreaks to avoid the potential economic and political costs.,"Taking into account the longer-term economic and political costs of concealing outbreaks, it is never in a government's best interests to conceal outbreaks. This mitigates any short-term incentive to do so.",
"Given a country's tourism industry would be harmed by a travel ban, the government has an incentive to hide outbreaks to position themselves as safe for travellers.","If tourists are harmed as a result of the government concealing facts from its citizens, the impact on the country's tourism industry will likely be much worse.",
Governments are often driven by short-term incentives.,"Taking into account the longer-term economic and political costs of concealing outbreaks, it is never in a government's best interests to conceal outbreaks. This mitigates any short-term incentive to do so.",
"Electoral politics drive short-term thinking and policy-making, as politicians are aware that their immediate actions will be under review by the public (p. 2).",Short-term incentives are not easily disentangled from long-term outcomes since travel bans could help save lives.,
Travel bans significantly reduce consumer demand for some products and services.,Travel bans only dampen demand temporarily.,
Travel bans significantly reduce consumer demand for some products and services.,"Lower demand for travel can lead to a drop in prices, making the cost of doing business and transporting goods cheaper. This would, in turn, stimulate consumer demand over a longer term.",
Some businesses cannot sustain a period of reduced demand for their goods and services.,Travel bans only dampen demand temporarily.,
"Demand increased for shipping during the Covid-19 pandemic. The shipping industry was unprepared, so did not have sufficient empty containers. As a result, the price of goods actually increased.","Lower demand for travel can lead to a drop in prices, making the cost of doing business and transporting goods cheaper. This would, in turn, stimulate consumer demand over a longer term.",
Regions that primarily depend on tourism as their source of income will see irreversible economic losses due to travel restrictions.,The economic consequences of a rise in infections could be far greater than the economic consequences of travel restrictions.,
Travel bans are only a temporary measure instituted to tackle the outbreak of disease on an ad-hoc basis.,Reducing air travel has long-term positive economic consequences because they aid our fight against climate change.,
"New Zealand is not representative of most countries because it is an island, making it easier to control its borders.",New Zealand was able to rapidly open its economy partly because it successfully contained the pandemic using travel restrictions and other measures.,
"In practice, travel bans can often last for a long time.","Travel bans are a temporary measure that can quickly be lifted, and thus will have limited economic fallout.",
Regions that primarily depend on tourism as their source of income will see irreversible economic losses due to travel restrictions.,The economic consequences of a rise in infections could be far greater than the economic consequences of travel restrictions.,
"If travel restrictions on sick people are effective enough at stopping infectious influenza, then blanket travel bans are disproportionate.",Travel restrictions imposed on sick people are effective. It logically follows that blanket travel bans would be at least as effective.,
"In the 1980s, travel bans on those with HIV/AIDS did not stop it spreading.",Travel restrictions imposed on sick people are effective. It logically follows that blanket travel bans would be at least as effective.,
"In the 1980s, travel bans on those with HIV/AIDS did not stop it spreading.","HIV is usually spread by sexual contact or the sharing of needles while influenza is usually spread by people coughing or sneezing. Thus, the fact that travel restrictions did not work in preventing the spread of one, does not necessarily mean the result will be the same for the other.",
Travel bans could infringe on people's rights and so should not be instituted without solid evidence.,"As long as evidence relating to the effectiveness of travel bans is inconclusive, it is best to err on the side of caution by imposing them anyway.",
Travel bans could infringe on people's rights and so should not be instituted without solid evidence.,There is no right to travel between states and so a travel ban would not infringe on any rights with respect to international travel.,
Travel bans could infringe on people's rights and so should not be instituted without solid evidence.,"Most travel bans are not absolute, and so not a true infringement on people's rights.",
There are legal challenges to enforcing travel bans.,Courts in many countries have upheld the constitutionality of travel bans.,
Australia's travel ban was legally challenged because some groups held that the state has no power to stop citizens from leaving the country.,"This case was primarily based on not allowing people to leave the country, which is only one aspect of a travel ban. There were no legal challenges brought to other aspects of a travel ban, such as not allowing people into the country.",
The fact that legal challenges are being brought against travel bans underlines their unpopularity.,"Legal challenges are only brought by a small number of people, and so do not evidence widespread unpopularity.",
"There is a right to leave one's country under the International Covenant on Civil and Political Rights, which cannot function without a similar right to enter other countries (p. 87).",There is no right to travel between states and so a travel ban would not infringe on any rights with respect to international travel.,
Air travel restrictions to contain viral spread can also apply to domestic travel.,There is no right to travel between states and so a travel ban would not infringe on any rights with respect to international travel.,
Some countries used fines to punish people who attempted to travel abroad for non-essential reasons.,"Few countries implemented travel bans by force during the Covid-19 pandemic and so people could still travel, albeit against government advice.",
"Even under a non-absolute travel ban, penalties were instituted for attempts to travel in some instances.","Most travel bans are not absolute, and so not a true infringement on people's rights.",
The 2005 International Health Regulations suggest that travel restrictions should be considered only after other reasonably available alternatives have failed.,"As long as evidence relating to the effectiveness of travel bans is inconclusive, it is best to err on the side of caution by imposing them anyway.",
Travel bans come with great social and economic costs and therefore should not be implemented without evidence to show that they are effective.,"As long as evidence relating to the effectiveness of travel bans is inconclusive, it is best to err on the side of caution by imposing them anyway.",
The pandemic will have a lasting negative impact on people's physical and mental health.,People may acquire a degree of immunity after being infected with Covid-19.,
The pandemic will have a lasting negative impact on people's physical and mental health.,"There has been a boom in teletherapy as a result of the pandemic, making any adverse mental or physical effects more manageable.",
The pandemic will have a lasting negative impact on people's physical and mental health.,Many companies have made their apps and services free of charge to support people through the pandemic.,
The pandemic will have a lasting negative impact on people's physical and mental health.,People will recover from the psychological effects quickly.,
The pandemic is likely to severely affect the long-term psychological well-being of many individuals.,Most people who experience natural disasters are psychologically resilient and recover from this experience quickly.,
The pandemic is likely to severely affect the long-term psychological well-being of many individuals.,Many people are attempting to combat loneliness and promote the psychological well-being of others. This will help mitigate the psychological toll of the outbreak.,
"A survey in a convalescent hospital in Hong Kong showed that approximately 50% of recovered SARS patients showed anxiety, and approximately 20% were fearful.","The fact that only 50% of recovered SARS patients showed anxiety proves that contracting SARS was not a sufficient condition to cause anxiety. Thus, the inability to forget distressing memories in these instances, is likely caused by other factors.",
"People's relationships may suffer under the many stresses of the pandemic, causing considerable anguish.","Self-isolating together may cause people to doubt whether they can enjoy spending time together in the long term. If so, self-isolation now will only accelerate the process of relationships breaking down.",
"Divorce, which negatively impacts the psychological health of all parties involved, is likely to occur at an increased rate due to the stresses of self-isolating.","If spending time together is stressful, then it is probably best for the families in question to get divorced.",
"Divorce, which negatively impacts the psychological health of all parties involved, is likely to occur at an increased rate due to the stresses of self-isolating.","Divorce can be an extremely stressful process, and therefore may be more stressful than self-isolating with one's partner. This may dissuade people from filing for divorce.",
"Divorce, which negatively impacts the psychological health of all parties involved, is likely to occur at an increased rate due to the stresses of self-isolating.","The divorce process can be long and will likely surpass the self-isolation period. Given this, some may decide that on balance divorcing is disproportionate.",
It has been reported that there has been an uptick in divorce cases across the world since the beginning of the Covid-19 pandemic.,Other reports issued in October 2020 have claimed that divorces are actually down amidst the pandemic.,
"Social distancing will accelerate the process of driving communication to our screens instead of communicating in person, which is bad for our mental health.","If families are self-isolating together, then they may be communicating more than they would when following their usual busy routines.",
This could have a deleterious effect on children's social development.,Children are already spending enough time with screens that their social development has been adversely affected.,
"Children who spend more time engaging with a screen than with other kids or adults can struggle to understand emotion, create strong relationships or become more dependent on others.","For already-isolated children, social media can provide a supportive online community.",
The increased use of social media has been linked with depression and loneliness.,"In at least some respects, using social media can improve one's mental health.",
"In several recent studies, teenage and young adult users who spend the most time on Instagram, Facebook and other platforms were shown to have a substantially (from 13-66%) higher rate of reported depression than those who spent the least time.","This correlation may be explained by the fact that many mental health awareness initiatives take place on social media. As such, social media users may be more likely to report depression, rather than social media causing depression in the first place.",
It is likely that self-isolating will negatively impact many people with underlying mental health conditions.,There are many guides available that provide guidance on how to manage mental health during self-isolation.,
Relationships and social support can help improve mental well-being. Many people will be deprived of this during self-isolation.,Individuals can maintain contact with their social network through social media and group video calls.,
"Many of the elderly, who are particularly vulnerable to loneliness, have trouble using technology so this mode of communication is not available to them.",Individuals can maintain contact with their social network through social media and group video calls.,
The pandemic has increased loneliness among people in several countries.,Loneliness among some population groups preceded the pandemic.,
The pandemic has increased loneliness among people in several countries.,The lifestyle followed in large cities is the reason many people spend most of their day alone.,
The pandemic has increased loneliness among people in several countries.,Loneliness decreased among some people due to an increase in perceived social and emotional support during the pandemic.,
Decreased social interactions caused by lockdowns and social distancing norms have increased loneliness among people.,Social distancing does not necessarily lead to loneliness.,
It feels different to be alone because one chooses to be alone compared to having it forced upon you. The latter is coerced because people are not making a choice.,Loneliness among some population groups preceded the pandemic.,
Lockdowns mandated in response to the pandemic are likely to increase/create loneliness among the elderly due to restrictions on a number of visitors.,Loneliness was regarded as a public health issue long before the pandemic.,
"Due to the UK's housing crisis, more people than ever houseshare and so much of their day is in the presence of others.",The lifestyle followed in large cities is the reason many people spend most of their day alone.,
"Even if modern lifestyles generally encourage people to live isolated from others, this does not negate the point that Covid-19 has made this tendency more pronounced.",The lifestyle followed in large cities is the reason many people spend most of their day alone.,
Few communities have strong social ties anymore.,Communities with strong social ties are psychologically resilient to natural disasters.,
Few communities have strong social ties anymore.,The pandemic has brought communities closer together.,
Many people face long-term financial challenges that make a quick recovery impossible following disasters. This compromises their psychological resilience.,Most people who experience natural disasters are psychologically resilient and recover from this experience quickly.,
"Natural disasters and epidemics in the past have had long-term psychological impacts such as addiction, increased anxiety, PTSD, and distrust.",Most people who experience natural disasters are psychologically resilient and recover from this experience quickly.,
"At the same time, the Irish government rejected a proposal to pay student nurses, showing that their work is not sufficiently valued.",People in Ireland stopped to clap for front line workers.,
Clapping and cheering does not improve people's mental health.,"In Turkey at 9 PM, people clap, cheer, whistle, and bang pots to lift spirits and show appreciation for healthcare workers.",
"People suffering from depression often find it difficult to ask for help. Therefore, initiatives that require them to respond and explain what they need may not be very effective for them.",Many people are attempting to combat loneliness and promote the psychological well-being of others. This will help mitigate the psychological toll of the outbreak.,
"Many of these initiatives, while commonplace at the beginning of the pandemic, have dwindled in their prominence.",Many people are attempting to combat loneliness and promote the psychological well-being of others. This will help mitigate the psychological toll of the outbreak.,
If it continues to circulate indefinitely it will have an ongoing impact on population growth and life expectancy as a disease that remains endemic in countries that are failing to deal with it like the US and Brazil.,"Since the vast majority of people who die from Covid-19 are already elderly, it is unlikely that overall human life expectancy rates will be appreciably reduced.",
If it continues to circulate indefinitely it will have an ongoing impact on population growth and life expectancy as a disease that remains endemic in countries that are failing to deal with it like the US and Brazil.,"Given the development of vaccines, it is unlikely the virus will continue to circulate.",
The grieving process is worsened when families are unable to say final goodbyes to their loved ones.,"Many people die quickly or unexpectedly, meaning that not having an opportunity to say goodbye is, sadly, not unique to Covid-19.",
"If it becomes endemic, people won't just get it once - as immunity wears off, they'll get it again, and then again, and then again. Each time they get it, they'll have a new chance of dying.","Future waves would likely be weaker, as people will have some residual immunity from previous infections, even if their immunity has worn off enough to allow reinfection.",
"If it becomes endemic, people won't just get it once - as immunity wears off, they'll get it again, and then again, and then again. Each time they get it, they'll have a new chance of dying.","Viruses tend to mutate towards less deadly over time, as dead or very ill people don't transmit them.",
"If it becomes endemic, people won't just get it once - as immunity wears off, they'll get it again, and then again, and then again. Each time they get it, they'll have a new chance of dying.",People may acquire a degree of immunity after being infected with Covid-19.,
"Having immunity is not really the question - the key question is how long immunity will last, and how strong the protection will be. This can vary widely from virus to virus, even between closely-related viruses.","Anthony Fauci, head of the US National Institute of Allergy and Infectious Diseases (NIH), said that if the virus behaves like every other known virus, then once recovered, patients will have immunity.",
Matt Frieman qualifies this by stating that it is impossible to know this conclusively at this stage.,"Coronavirus researcher, Matt Frieman, thinks it is very likely that people who are reinfected with Covid-19 will be impacted far less severely as a result of acquiring some level of immunity.",
"The amount of immunity one builds up after exposure to a virus partially depends on one's immune system and its response. Therefore, some people may not acquire much immunity at all.",People may acquire a degree of immunity after being infected with Covid-19.,
There have been reports that people who were previously infected with the virus were reinfected.,People may acquire a degree of immunity after being infected with Covid-19.,
There have been reports that people who were previously infected with the virus were reinfected.,"Given how closely many countries are monitoring this particular virus, it is not surprising that there are reports of reinfection. For any viral infection, there are always outliers whose immune systems - for a wide variety of reasons - behave differently from others, and for whatever reason don't develop immunity.",
There have been reports that people who were previously infected with the virus were reinfected.,Experts believe that it is not reinfection but the lingering infection that is being detected by the tests.,
There have been reports that people who were previously infected with the virus were reinfected.,Some experts suspect that many of the reported reinfections are explained by technical issues with sampling rather than actual repeat infection.,
"Given how new Covid-19 is, there is not yet enough evidence to know whether recovering from it induces immunity.",People may acquire a degree of immunity after being infected with Covid-19.,
"Given how new Covid-19 is, there is not yet enough evidence to know whether recovering from it induces immunity.","In animal models, infection with SARS-CoV-2 results in immunity that prevents future reinfection.",
"SARS-CoV-2 has been mutating, making immunity acquired from earlier variants (or vaccines) less useful for infection by mutated variants.",People may acquire a degree of immunity after being infected with Covid-19.,
"SARS-CoV-2 has been mutating, making immunity acquired from earlier variants (or vaccines) less useful for infection by mutated variants.","While vaccines are less effective against variants, they still offer a significant degree of protection.",
"According to CDC experts, life expectancy in the US could drop by as many as three years.","Since the vast majority of people who die from Covid-19 are already elderly, it is unlikely that overall human life expectancy rates will be appreciably reduced.",
"Many countries have closed down parks and gyms (in 2020 and 2021), which many people frequently accessed to live a healthier lifestyle.",Physical activity is not restricted just because people do not have access to parks or gyms. Those interested in leading a healthy lifestyle can simply exercise at home.,
"Many countries have closed down parks and gyms (in 2020 and 2021), which many people frequently accessed to live a healthier lifestyle.","People can still take walks, run, hike and bike around their neighborhood, provided they maintain a safe distance from others around them.",
People are starting to report longer-term medical issues following recovery from Covid-19.,Efforts are being made to deal with the long term effects of Covid-19.,
"Having immunity is not really the question - the key question is how long immunity will last, and how strong the protection will be. This can vary widely from virus to virus, even between closely-related viruses.","Anthony Fauci, head of the US National Institute of Allergy and Infectious Diseases (NIH), said that if the virus behaves like every other known virus, then once recovered, patients will have immunity.",
Matt Frieman qualifies this by stating that it is impossible to know this conclusively at this stage.,"Coronavirus researcher, Matt Frieman, thinks it is very likely that people who are reinfected with Covid-19 will be impacted far less severely as a result of acquiring some level of immunity.",
"The amount of immunity one builds up after exposure to a virus partially depends on one's immune system and its response. Therefore, some people may not acquire much immunity at all.",People may acquire a degree of immunity after being infected with Covid-19.,
There have been reports that people who were previously infected with the virus were reinfected.,People may acquire a degree of immunity after being infected with Covid-19.,
There have been reports that people who were previously infected with the virus were reinfected.,"Given how closely many countries are monitoring this particular virus, it is not surprising that there are reports of reinfection. For any viral infection, there are always outliers whose immune systems - for a wide variety of reasons - behave differently from others, and for whatever reason don't develop immunity.",
There have been reports that people who were previously infected with the virus were reinfected.,Experts believe that it is not reinfection but the lingering infection that is being detected by the tests.,
There have been reports that people who were previously infected with the virus were reinfected.,Some experts suspect that many of the reported reinfections are explained by technical issues with sampling rather than actual repeat infection.,
"Given how new Covid-19 is, there is not yet enough evidence to know whether recovering from it induces immunity.",People may acquire a degree of immunity after being infected with Covid-19.,
"Given how new Covid-19 is, there is not yet enough evidence to know whether recovering from it induces immunity.","In animal models, infection with SARS-CoV-2 results in immunity that prevents future reinfection.",
"SARS-CoV-2 has been mutating, making immunity acquired from earlier variants (or vaccines) less useful for infection by mutated variants.",People may acquire a degree of immunity after being infected with Covid-19.,
"SARS-CoV-2 has been mutating, making immunity acquired from earlier variants (or vaccines) less useful for infection by mutated variants.","While vaccines are less effective against variants, they still offer a significant degree of protection.",
Teletherapy is not as effective as conventional methods of therapy and will not be able to adequately manage the adverse effects.,"There has been a boom in teletherapy as a result of the pandemic, making any adverse mental or physical effects more manageable.",
Many people will not know to avail these services.,Many companies have made their apps and services free of charge to support people through the pandemic.,
"There are few examples of companies who have kept their services free throughout the entire pandemic, as it has gone on much longer than many first anticipated.",Many companies have made their apps and services free of charge to support people through the pandemic.,
"SARS infected just over 8000 people and killed just 774. While tragic for those people, very few people were directly impacted by it in any substantive way.","Other pandemics have been hyped, and people no longer fear those viruses, such as SARS or the bird flu.",
"H5N1 Avian Flu does not easily spread between humans, at least yet. Since the first human outbreak in 1997, it has killed millions of poultry birds, but just 359 people between 2003 and 2012. As a result, it has not required meaningful changes or disruptions to most people's lives.","Other pandemics have been hyped, and people no longer fear those viruses, such as SARS or the bird flu.",
"People still fear the Avian flu, since the EU is on alert about a 2020 outbreak.","Other pandemics have been hyped, and people no longer fear those viruses, such as SARS or the bird flu.",
The study merely showed that volunteers could suppress memories of a distressing photographic image. This does not mean they would necessarily forget an experience that happened to them.,One study suggests that people could learn to forget distressing memories.,
"Given the length of time Covid-19 has been affecting society, and the fact that almost every single person has been affected in some way, it is unlikely that someone would be able to forget it.","The brain has ways of protecting itself, for example by forgetting distressing memories.",
The Covid-19 outbreak and the consequences of the outbreak have repeatedly been characterised as unprecedented. It is unlikely that people will forget an extremely unusual situation.,"The brain has ways of protecting itself, for example by forgetting distressing memories.",
The Covid-19 outbreak and the consequences of the outbreak have repeatedly been characterised as unprecedented. It is unlikely that people will forget an extremely unusual situation.,"Society tends to lose interest in natural disasters very quickly, irrespective of the magnitude.",
"In Australia, however, there are a wide range of ongoing consequences and impacts that will reshape the economy, human geography and public health over decades. Just because those less affected forget and move on doesn't mean there aren't significant and lasting impacts on those closer to the crisis.",Global interest in Australia's bushfires peaked quickly and then dropped back to almost nothing within 3 months.,
People who lose family members in the pandemic are likely to grieve their loss for an extended period of time.,People will recover from the psychological effects quickly.,
People who lose family members in the pandemic are likely to grieve their loss for an extended period of time.,People grieve the loss of family members for a variety of reasons everyday. This grieving process will be unchanged by the pandemic.,
People who lose family members in the pandemic are likely to grieve their loss for an extended period of time.,"This cycle of loss will only last for one generation, after which things will go back to normal.",
The grieving process is worsened when families are unable to say final goodbyes to their loved ones.,"Many people die quickly or unexpectedly, meaning that not having an opportunity to say goodbye is, sadly, not unique to Covid-19.",
Many documentaries are likely to be made and many books are likely to be written about the Covid-19 pandemic. It will make it harder for people to forget the events even when the panic is over.,People will recover from the psychological effects quickly.,
Many documentaries are likely to be made and many books are likely to be written about the Covid-19 pandemic. It will make it harder for people to forget the events even when the panic is over.,Individuals can choose not to watch documentaries or choose not to read books that are about the Covid-19 pandemic.,
"Entire chains of cinemas and other similar social venues may go bankrupt, reducing available venues to socialize even after the outbreak is over.",People will recover from the psychological effects quickly.,
"Entire chains of cinemas and other similar social venues may go bankrupt, reducing available venues to socialize even after the outbreak is over.",Cinema audiences had been declining for years prior to the outbreak. Bankruptcy for some chains is probably inevitable anyway.,
"Entire chains of cinemas and other similar social venues may go bankrupt, reducing available venues to socialize even after the outbreak is over.","Cinemas are an inadequate place to socialize because people go there to watch films and so spend most of the time in silence. Therefore, if they go bankrupt, this will not significantly impact people's ability to socialize.",
"Entire chains of cinemas and other similar social venues may go bankrupt, reducing available venues to socialize even after the outbreak is over.","Cinemas have survived previous pandemics, and are likely to survive this one as well.",
Cinemas in particular may become permanently replaced by direct to digital delivery.,"While some owners may be bankrupted due to the pandemic, cinemas are likely to survive as the demand for them, from consumers and moviemakers alike, will persist.",
Socialising will occur before and after the film. In the case of a short film and where the socialising occurs over a meal it's plausible that the socialising could last longer than the film.,"Cinemas are an inadequate place to socialize because people go there to watch films and so spend most of the time in silence. Therefore, if they go bankrupt, this will not significantly impact people's ability to socialize.",
"The daily lives of people at risk of contracting the virus will change as they seek out protection. They would not do activities such as going out to public gatherings, having dinner with family as they keep themselves secure from the virus.",People will recover from the psychological effects quickly.,
The Covid-19 pandemic has lead to lasting improvements in healthcare.,"In many countries, the pandemic has lead to restricted access to healthcare and nutrition.",
The Covid-19 pandemic has lead to lasting improvements in healthcare.,The pandemic has negatively impacted medical education because of limitations with virtual learning.,
The Covid-19 pandemic has lead to lasting improvements in healthcare.,The financial cost of dealing with the pandemic has limited the spending capacities of healthcare systems.,
The development of telemedicine is likely to accelerate.,Development of telemedicine was already on the incline prior to the Covid-19 pandemic.,
There was a 154% increase in telehealth visits during March 2020 relative to March 2019. The pandemic has clearly accelerated this trend.,Development of telemedicine was already on the incline prior to the Covid-19 pandemic.,
We can observe and learn from how private versus public institutions handle the pandemic.,"Prior to this outbreak, it was already possible to evaluate how private versus public institutions respond to epidemics and pandemics.",
"If the Covid-19 pandemic exposes the weaknesses in the USA's private healthcare system, then this could lead to the USA taking up a demonstrably better public system.","70% of Americans already supported Medicare-for-all prior to the Covid-19 outbreak. As such, the pandemic is unlikely to be responsible for subsequent changes to the USA's healthcare system.",
The Covid-19 pandemic has improved public and political perceptions about the importance of public health.,"Good health is linked to survival. Thus, health is already one of the biggest public concerns.",
The Covid-19 pandemic has improved public and political perceptions about the importance of public health.,"People will revert to previous conceptions about public health, as they have done so in the past.",
The public has realised the importance of cleaning one's hands. This lesson will likely extend past the Covid-19 pandemic.,"The public has only realised how important cleaning one's hands are when there is an infectious disease to be especially wary of. Should a vaccine be found for Covid-19, it is likely that they will abandon this practice.",
The public has realised the importance of cleaning one's hands. This lesson will likely extend past the Covid-19 pandemic.,"Even now, some people, including healthcare workers, are not washing their hands in line with the guidelines. This shows that these lessons have not yet been learned and are thus unlikely to last.",
Disinfectant sales have shot up since the outbreak.,The outbreak is still happening. This could be a temporary surge.,
"Social media, memes, and the news are all reminding people to wash their hands regularly.","If people are not constantly being given these reminders, it is less likely that individuals will make washing their hands a priority.",
There may be more investment in health and research sectors.,"Many research projects rely on charities and other similar projects for fundraising. These have been harder to conduct due to the pandemic, resulting in diminished funds.",
The SARS outbreak awoke strong political commitment to public health initiatives by demonstrating the adverse effects that a public health problem can have on economies and social stability. The Covid-19 pandemic will likely do the same.,"People will revert to previous conceptions about public health, as they have done so in the past.",
The SARS outbreak awoke strong political commitment to public health initiatives by demonstrating the adverse effects that a public health problem can have on economies and social stability. The Covid-19 pandemic will likely do the same.,"While political commitments to strengthen public health initiatives were made in the wake of the SARS outbreak, lessons ultimately were not learned, and austerity blunted any meaningful efforts. There is no reason to expect it to be any different this time.",
"The pandemic has made microbiologists, epidemiologists, doctors, and social workers, better prepared at dealing with a healthcare crisis.","Much of a healthcare professional's ability to cope with a future crisis will depend on factors outside of their control, such as funding and resource allocation.",
"The pandemic has made microbiologists, epidemiologists, doctors, and social workers, better prepared at dealing with a healthcare crisis.",The Covid-19 outbreak may discourage individuals from working in healthcare due to the realisation that healthcare workers must work during a health crisis.,
"The pandemic has made microbiologists, epidemiologists, doctors, and social workers, better prepared at dealing with a healthcare crisis.",It is unlikely that medical institutions will receive the funding required to develop vaccines and drugs that prepare us for the next pandemic.,
Healthcare professionals will have more experience working long-hours under intense pressure.,"As of October 2020, the long-hours had already lead to an accelerated mass burnout among healthcare professionals. This will continue to worsen as the pandemic stretches on.",
Strategies that successfully reduced the rate of spread of Covid-19 can be carried out quicker and earlier during the next pandemic.,A successful response to a global pandemic requires extensive collaboration among governments and institutions across the globe at a level that is very hard to achieve.,
"Across the world, frontline workers are also to be among the first to be vaccinated.",The excessive exposure and the lack of necessary equipment will discourage individuals from signing up for such dangerous work.,
"It is expected that healthcare professionals will be called upon to work in times of crisis. As such, it is unlikely that people who are seriously considering entering the profession would be put off by the realisation of this potentiality during the Covid-19 outbreak.",The Covid-19 outbreak may discourage individuals from working in healthcare due to the realisation that healthcare workers must work during a health crisis.,
"It is expected that healthcare professionals will be called upon to work in times of crisis. As such, it is unlikely that people who are seriously considering entering the profession would be put off by the realisation of this potentiality during the Covid-19 outbreak.","A crisis situation is by definition, uncommon. Thus, it is plausible that having to work during a crisis isn't something that prospective healthcare workers would have considered prior to the Covid-19 outbreak.",
Many healthcare professionals work in healthcare because they want to help others; having to work in a health crisis will not be discouraging for them.,The Covid-19 outbreak may discourage individuals from working in healthcare due to the realisation that healthcare workers must work during a health crisis.,
The Covid-19 outbreak has elevated the social status of healthcare workers.,The Covid-19 outbreak may discourage individuals from working in healthcare due to the realisation that healthcare workers must work during a health crisis.,
The Covid-19 outbreak has elevated the social status of healthcare workers.,The pandemic also saw healthcare workers being harassed.,
"In some countries, responding to the pandemic can fill the gap in the availability of healthcare workers in general.",A significant number of healthcare workers have died on account of contracting Covid-19. This would reduce the number of healthcare workers.,
"In some countries, responding to the pandemic can fill the gap in the availability of healthcare workers in general.","Many healthcare workers have Post Traumatic Stress Disorder on account of Covid-19, and so may not work in the future, after the pandemic.",
The pandemic resulted in increase in the number of hospitals in many countries.,"Many of these hospitals were field hospitals, and so are, by their nature, temporary. Many have also since closed.",
The pandemic resulted in increase in the number of hospitals in many countries.,Many temporary hospitals were not utilized effectively.,
"The pandemic has accelerated a curriculum redesign, which will make medical education more relevant to today's world.",The pandemic has negatively impacted medical education because of limitations with virtual learning.,
"In many countries, the government bore the extra financial costs of responding to the pandemic by borrowing and fiscal spending.",The financial cost of dealing with the pandemic has limited the spending capacities of healthcare systems.,
"In many countries, the government bore the extra financial costs of responding to the pandemic by borrowing and fiscal spending.","In the US, hospitals and health systems have faced significant financial pressures due to the pandemic. The support offered by governments in this period has not been sufficient.",
The Covid-19 pandemic will lead to improvements for the environment.,"As a result of the financial impact of the outbreak on businesses, important environmental regulations may be dismantled to mitigate the damage.",
The Covid-19 pandemic will lead to improvements for the environment.,Any environmental improvement due to decreased economic activity will be only temporary.,
The response to the Covid-19 pandemic is aiding the battle against global warming because it has significantly curbed global emissions.,The pandemic has also provided cover for illegal deforestation in the Amazon rainforest that can contribute to emissions.,
The response to the Covid-19 pandemic is aiding the battle against global warming because it has significantly curbed global emissions.,The pandemic hampered environmental diplomacy concerning the global reduction in greenhouse gasses.,
