text1,text2,ZS response,final_val
"It is in line with the Hippocratic Oath - to help, or at least do no harm. So doctors should help in any way they can.",The Hippocratic oath is only the historical basis. Today physicians swear on modified and modernized versions​.,Not Divergent,Not Divergent
"It is in line with the Hippocratic Oath - to help, or at least do no harm. So doctors should help in any way they can.","The principle ""first do not harm"" (primum non nocere)​, does not imply general neglect of interventions. It only reminds that the risks have to be balanced with the benefits.",Not Divergent,Not Divergent
"It is in line with the Hippocratic Oath - to help, or at least do no harm. So doctors should help in any way they can.",General avoidance of interventions because of belief in ineffective remedies (like homeopathy) can lead to avoidable complications.,Not Divergent,Not Divergent
"It is in line with the Hippocratic Oath - to help, or at least do no harm. So doctors should help in any way they can.","They already do. Doctors already search for the best possible treatment, and if they do not recommend homeopathy is because its efficacy has not been supported, and the placebo effect is best achieved using cheaper methods.",Not Divergent,Not Divergent
"It is in line with the Hippocratic Oath - to help, or at least do no harm. So doctors should help in any way they can.","""Help"" should include honestly informing the patient of their options, not pandering to a demand for a treatment. Patients can be helped by being told that their disease will improve spontaneously. They can also be harmed by being charged for, and told to administer, an ineffective treatment.",Not Divergent,Not Divergent
"Some drugs build up to toxic levels, leaving the patient with no other option than to seek alternative treatments.",Patients should rely on their doctor in medication decisions. If the best medication that can be use has side-effects or can become toxic is something that the doctor will bear in mind. Substituting proper medicine with placebo does not solve the problem.,Not Divergent,Not Divergent
"Some drugs build up to toxic levels, leaving the patient with no other option than to seek alternative treatments.","Alternative treatments are such because they are not cost-effective or their effectiveness has not been demonstrated at all. That means it will be a waste of public money to finance them. That is why they are called ""alternative"".",Divergent,Divergent
"Some drugs build up to toxic levels, leaving the patient with no other option than to seek alternative treatments.","The article cited states that ""Because she was thinner yet still taking the same dose of  baclofen, the drug had built up to toxic levels."" She had been taking the same drug for 6 years without ill effects before she lost weight. For cases such as these, prescribing correct dosages of effective drugs with known results is better than providing possibly ineffective alternative treatments or new drugs with unknown results and side-effects.",Not Divergent,Not Divergent
Homeopaths suggest a number of ways that homeopathy could work.,All of the claimed mechanisms for homeopathy are outside of our current understanding of the physical world. Therefore they are not plausible.,Divergent,Divergent
Homeopaths suggest a number of ways that homeopathy could work.,"The original theory of homeopathy, that like cures like, was based on the essentially spurious association between quinine ingestion and malaria symptoms.",Divergent,Divergent
Homeopaths suggest a number of ways that homeopathy could work.,"The fact that homeopaths suggest a mechanism by which it works, in the absence of either scientific basis or a track record of results, is not persuasive that it does work.",Divergent,Divergent
Homeopaths suggest a number of ways that homeopathy could work.,It is obvious that proponents of an ideology claim that it could work. It is almost circular logic.,Not Divergent,Not Divergent
Homeopaths claim that tiny amounts of substances that cause illnesses can cure those illnesses by stimulating the immune system.,The quantities of substances in homeopathic remedies are so diluted that there is no scientific explanation as to how they could affect any aspect of the immune system.,Divergent,Divergent
"Hormesis (a process in which exposure to a low dose of a chemical agent or environmental factor that is damaging at higher doses induces an adaptive beneficial effect on the cell or organism) is a proven scientific phenomenon. We were not aware of X-rays until we had a means to detect them, so who can say that structural changes to the homeopathic carrier do not in fact exist and cannot have an impact on human physiology/biochemistry.","It is possible this mechanism could exist. It's also possible that unicorns exist. But until there is evidence that either homeopathy or unicorns exist, they will both be rejected as unsupported mythology.",Divergent,Divergent
"Homeopathic consultations take into account more of the patient's condition than just the symptoms allopathic treatment would focus on. This helps the patient feel they're being treated like a person rather than a disease, so they're more likely to follow advice given. It can also uncover deeper problems that are the root cause of their symptoms.","Doctors should not humor or pander to ignorance for the sake of ""earning"" patient trust.",Divergent,Divergent
"Support for homeopathy, an alternative treatment method which is often accompanied by lifestyle changes in diet and exercise, may lead to a prevention and lifestyle change discussion with patients reducing the high cost burden of chronic illness later on.","The only reason homeopathy ever worked at all is because it came about at a time when conventional medicine revolved around concepts like bloodletting and generally did more harm than good. Homeopathy, which originally included lots of rest and strict dietary requirements, worked by simply not making things worse. With today's medicine, which already includes this concept, and today's homeopathy, which no longer contains the bits of good advice from the original methods, those benefits are lost.",Divergent,Divergent
"Support for homeopathy, an alternative treatment method which is often accompanied by lifestyle changes in diet and exercise, may lead to a prevention and lifestyle change discussion with patients reducing the high cost burden of chronic illness later on.",Lifestyle changes are often very important but medical personnel can recommend a more healthy life without the use of expensive placebos.,Divergent,Divergent
Homeopathic treatments will definitely work for treatment of dehydration if it is a water-based form. The sugar pill form may be able to treat lack of energy.,"In this case, drinking a glass of regular water or eating anything would have the same effect",Divergent,Divergent
Homeopathic treatments will definitely work for treatment of dehydration if it is a water-based form. The sugar pill form may be able to treat lack of energy.,"Drinking water does not qualify as ""homeopathic treatment""",Divergent,Divergent
"Homeopathy is not administered by a medical professional, instead by a lesser, sometimes not, qualified health practitioner. In addition, homeopathy is readily bought off the shelf of health food stores, pharmacies and supermarkets; placebos are not.","Placebos may be a valid treatment option and as such, homeopathy.",Divergent,Divergent
Lying to your patients is completely unethical. Medical practitioners can't ethically prescribe stuff they know doesn't work better than placebo.,"Placebos may be a valid treatment option and as such, homeopathy.",Divergent,Divergent
"There are questionable aspects of the 2015 NHMRC report that have not been reported by media. There were several flaws in the way the report was prepared, not least of which was the absence of anyone qualified in homeopathy on the review board, and that the chair of the review board is well known to have a strong anti-naturopathy bias.",The National Health and Medical Research Council reviewed evidence from 176 trials to determine if homeopathy was a valid treatment option. The evidence demonstrated that homeopathy was no more effective than a placebo.,Divergent,Divergent
"There are questionable aspects of the 2015 NHMRC report that have not been reported by media. There were several flaws in the way the report was prepared, not least of which was the absence of anyone qualified in homeopathy on the review board, and that the chair of the review board is well known to have a strong anti-naturopathy bias.",You don't need homeopathic experts to makes review of studies on homeopathy.,Divergent,Divergent
"Experiments by Kurt Geckeler and Shashadhar Samal have shown that dilution does not always work that way. In polar solvents like water and alcohol, molecules clump together instead of dispersing, so the diluted solution can contain many times the number of molecules as would be expected from conventional theory.","Homeopathic remedies consist of substances that have have been diluted so many times, that virtually none of the original substance is left. This is not an effective treatment option.",Divergent,Divergent
"While homeopathy is generally safe, ineffective oversight outside the public healthcare system means that some pills are produced which pose a serious risk to health.",Homeopathy is generally a safe treatment anyway. There is no need to regulate it through the public healthcare system.,Divergent,Divergent
"While homeopathy is generally safe, ineffective oversight outside the public healthcare system means that some pills are produced which pose a serious risk to health.","Regulation and oversight can be done without funding for the alternative medicine by the public health systems. Other laws regarding consumable preparations such as those on dietary supplements may cover homeopathic ""drugs"" as their subjects, regulating them without ever considering them as drugs. This avoids contamination of PBH with ineffective practices.",Not Divergent,Not Divergent
"The danger of homeopathy lies not in the possibility of the remedies themselves being actively harmful, but rather through the substitution of conventional medicine allowing a disease to continue when it could have been stopped.",Homeopathy is generally a safe treatment anyway. There is no need to regulate it through the public healthcare system.,Divergent,Divergent
"If individuals want homeopathic vaccinations, they are unlikely to stop looking for them just because they are not available on the public health service. They'll get them from the same practitioners they did previously, meaning not much will change.",Homeopathic vaccinations (homeoprophylaxis) are a particular cause of concern. These vaccines do not work and endanger the herd immunity of the entire population.,Divergent,Divergent
"If individuals want homeopathic vaccinations, they are unlikely to stop looking for them just because they are not available on the public health service. They'll get them from the same practitioners they did previously, meaning not much will change.","Doctors should tell patients that they oppose homeopathic vaccines, and persuade patients why this is the case. If doctors do this, patients will be less likely to seek homeopathic vaccines elsewhere.",Divergent,Divergent
Doctors can oversee the application of homeopathic remedies without referring patients to a homeopath.,Homeopaths have not completed medical school. They lack knowledge and expertise about patient health. It is not safe for public health systems to advise patients to see them.,Divergent,Divergent
Placebos are cheaper.,"Homeopathic treatment is not more useful than using a placebo. So homeopathy may be used, but only in cases where the use of a placebo would also be okay and it should only be used if a more legitimate way of treatment has been checked by a doctor.",Not Divergent,Not Divergent
Funding homeopathy would encourage people to use the public health system.,People need no additional incentive to receive free or subsided care if they are sick.,Divergent,Divergent
Funding homeopathy would encourage people to use the public health system.,"People tend not to use the public health system because of a deep distrust of conventional medicine, doctors, and their connection to the establishment. The provision of homeopathic remedies by that system will not change this.",Divergent,Divergent
Funding homeopathy would encourage people to use the public health system.,Engaging people in public healthcare is only justified when the system provides them with effective treatment and actual health benefits.,Divergent,Divergent
Funding homeopathy ensures that homeopaths are more likely to direct patients who are skeptical of mainstream healthcare towards other parts of the public healthcare system.,"Homeopathy is based on a rejection of basic scientific truth. Homeopaths even refer to all mainstream medicine with the pejorative term ""allopathy"". Interaction with the public healthcare system will not reverse this scepticism.",Divergent,Divergent
This is because homeopaths will feel less threatened by the public healthcare system if they are a part of the system.,Individuals who professionally pursue homeopathy are likely to be sceptical of mainstream science and medicine in any case. Giving them money will not change that.,Divergent,Divergent
"When homeopaths are a part of the public health care system, they are more likely to develop good working relationships with other mainstream healthcare professionals. This will increase the likelihood of homeopaths referring skeptical patients towards mainstream medicine.",Prosecuting homeopaths who fail to refer patients with serious medical issues to mainstream healthcare professionals can achieve the same end without funding a useless treatment.,Divergent,Divergent
"The ability to receive subsidised care, for this often expensive treatment, will be a strong encouragement to participate in the public health system.",The skepticism towards PHS seems to have risen mainly due to increased education amongst patients and the depersonalization/dehumanization of the system. The use of alternative medicines seems to follow the lack of trust in PHS. Homeopathy not being funded is not a significant motive for the lack of participation PHS.,Divergent,Divergent
Funding homeopathic treatments will improve relationships between homeopathic practitioners and conventional medical practitioners.,"Medical doctors study years and years to have their position be equated somehow to someone who could not have studied anything, but is allowed to sell homeopathic remedies. It is impossible in this way to improve relationships between the two parties.",Divergent,Divergent
Homeopathic Doctors also study for many years.,"Medical doctors study years and years to have their position be equated somehow to someone who could not have studied anything, but is allowed to sell homeopathic remedies. It is impossible in this way to improve relationships between the two parties.",Divergent,Divergent
"Those who don't trust/believe in conventional medicine are currently either paying out-of-pocket for homeopathy, or going without care. Public funding for homeopathy, if linked to a requirement that conventional physicians provide the care or referrals, would incentivize more people to seek care sooner, by reducing/eliminating the cost barrier.",People need no additional incentive to receive free or subsided care if they are sick.,Divergent,Divergent
"Those who don't trust/believe in conventional medicine are currently either paying out-of-pocket for homeopathy, or going without care. Public funding for homeopathy, if linked to a requirement that conventional physicians provide the care or referrals, would incentivize more people to seek care sooner, by reducing/eliminating the cost barrier.","The funding for homeopathic treatments could instead be directed at campains to promote trust in PHS and conventional medicine, and scientific literacy.",Divergent,Divergent
"Most homeopathic remedies are well established so cannot be patented. This means there's little commercial interest in trialling or producing them, so public funding is necessary to build up evidence and maintain quality.",Government funding would give homeopathic treatments unwarranted legitimacy.,Divergent,Divergent
"Most homeopathic remedies are well established so cannot be patented. This means there's little commercial interest in trialling or producing them, so public funding is necessary to build up evidence and maintain quality.","Neither funding nor government involvement is needed in any area of homeopathy; the only involvement needed is in testing of the medications for accuracy of contents and dosage, and blocking proven/known harmful treatments.",Divergent,Divergent
"Most homeopathic remedies are well established so cannot be patented. This means there's little commercial interest in trialling or producing them, so public funding is necessary to build up evidence and maintain quality.",Homeopathy is a multi-billion dollar industry. There is money there. The lack of patents actually removes a major barrier for the pharmaceutical industry to get in on it.,Divergent,Divergent
"There should be no limits to scientific enquiry, especially limits implied by public funding (or lack of) or that are enforced by the State.","Treatments should not be funded as 'treatments' until there is evidence to support their efficacy. Funding research is fine, but FDA approval requires that when a drug is put on the market, all claims of efficacy must be supported by evidence.",Not Divergent,Not Divergent
An increase in funding for homeopathy may lead to substantial advances in medicine down the line.,"If it is not effective now, it should not be funded as treatment. Research studies are typically not funded by public or private healthcare coverage, and participants in clinical trials are informed that the treatment under investigation is unproven.",Divergent,Divergent
An increase in funding for homeopathy may lead to substantial advances in medicine down the line.,Increasing funding for research into something already disproven is only a waste of money.,Divergent,Divergent
Some studies have found benefits for homeopathy.,"The evidence from large studies overwhelmingly finds either that homeopathy is ineffective, or that there is insufficient evidence to support its efficacy.",Divergent,Divergent
"There are many homeopathic options that work and are scientifically proven, the issue is the pharmaceutical companies spend billions making pills and then use marketing power to spread claimed benefits while blushing over negative side effects. If the insurance companies opened up options to use homeopathic resources, the ones that work would quickly surface while the snake oil options would also be exposed by open market selection and public reviews of the results.","That is called ""fallacy ad hominem"", meaning that you pose that homeopathy is not included in the public system because there are economic interests behind it, thus considering that action unreasoned.",Divergent,Divergent
"There are many homeopathic options that work and are scientifically proven, the issue is the pharmaceutical companies spend billions making pills and then use marketing power to spread claimed benefits while blushing over negative side effects. If the insurance companies opened up options to use homeopathic resources, the ones that work would quickly surface while the snake oil options would also be exposed by open market selection and public reviews of the results.","There are significant issues with the methodological quality of much of the homeopathy literature that lead to bias within the studies. There have been no rigorous, well powered RCTs that show a clinically significant effect in homeopathic treatments compared to placebo.",Divergent,Divergent
"Homeopathy is not administered by a medical professional, instead by a lesser, sometimes not, qualified health practitioner. In addition, homeopathy is readily bought off the shelf of health food stores, pharmacies and supermarkets; placebos are not.","Placebos may be a valid treatment option and as such, homeopathy.",Divergent,Divergent
Lying to your patients is completely unethical. Medical practitioners can't ethically prescribe stuff they know doesn't work better than placebo.,"Placebos may be a valid treatment option and as such, homeopathy.",Divergent,Divergent
"There are questionable aspects of the 2015 NHMRC report that have not been reported by media. There were several flaws in the way the report was prepared, not least of which was the absence of anyone qualified in homeopathy on the review board, and that the chair of the review board is well known to have a strong anti-naturopathy bias.",The National Health and Medical Research Council reviewed evidence from 176 trials to determine if homeopathy was a valid treatment option. The evidence demonstrated that homeopathy was no more effective than a placebo.,Divergent,Divergent
"There are questionable aspects of the 2015 NHMRC report that have not been reported by media. There were several flaws in the way the report was prepared, not least of which was the absence of anyone qualified in homeopathy on the review board, and that the chair of the review board is well known to have a strong anti-naturopathy bias.",You don't need homeopathic experts to makes review of studies on homeopathy.,Divergent,Divergent
"Government support would eliminate the stigma associated with research in this area, allowing unbiased evaluation of the evidence without fear of coercion or ridicule.",The government generally withholds support for products until a proof of concept has been created.,Divergent,Divergent
Patients have a reasonable understanding of healthcare and with knowledge of the costs and benefits can make rational decisions. It is not the role of government to micromanage people's lives and health. The role of government is to require transparency and prevent fraud.,"Patients have a poor understanding of healthcare and rely on the government to tell them what is, and isn't, a legitimate treatment.",Divergent,Divergent
"If homeopathy is provided within the context of a public healthcare system, patients can be given accurate information about its likely benefits which would have the opposite effect.",Government funding would give homeopathic treatments unwarranted legitimacy.,Divergent,Divergent
"If homeopathy is provided within the context of a public healthcare system, patients can be given accurate information about its likely benefits which would have the opposite effect.","Homeopathic remedies would be, in all likelihood, given to patient by practitioners who believe in its benefit. As such they are unlikely to receive neutral advice.",Divergent,Divergent
"If homeopathy is provided within the context of a public healthcare system, patients can be given accurate information about its likely benefits which would have the opposite effect.",It is extremely unlikely that somebody who already distrusts mainstream medicine enough that they are at the point of requesting homeopathic remedies would listen to a mainstream medical professional who tries to tell them that those remedies are ineffective.,Divergent,Divergent
"If homeopathy is provided within the context of a public healthcare system, patients can be given accurate information about its likely benefits which would have the opposite effect.",Patients can ask their doctor information about homeopathy regardless whether it is publicly financed or not. They can also search on the internet.,Not Divergent,Not Divergent
"Despite moves by the medical and scientific profession, homeopathy has a rapidly expanding market. Shutting off government support doesn't appear to harm its perceived legitimacy by consumers.",Government funding would give homeopathic treatments unwarranted legitimacy.,Divergent,Divergent
"Despite moves by the medical and scientific profession, homeopathy has a rapidly expanding market. Shutting off government support doesn't appear to harm its perceived legitimacy by consumers.",The availability of public funds covering homeopathic treatments will encourage an expansion in the number of practitioners and vendors for these products.,Not Divergent,Not Divergent
"Despite moves by the medical and scientific profession, homeopathy has a rapidly expanding market. Shutting off government support doesn't appear to harm its perceived legitimacy by consumers.","Though the market may be growing on its own, perceived government approval of homeopathic remedies would likely increase the rate of that growth still further.",Not Divergent,Not Divergent
"Despite moves by the medical and scientific profession, homeopathy has a rapidly expanding market. Shutting off government support doesn't appear to harm its perceived legitimacy by consumers.","It is true that homeopathy's market is growing, but that does not mean that its legitimacy is still intact. Giving governmental support to it would definitely and unwarrantedly improve its reputation. The ""appearance"" that it seems not to be harmed is a vague claim.",Divergent,Divergent
There are many things that Western medicine can not make sense of until it gains the tools to measure it. It is therefore probable that they have yet the tools to measure it. Its efficacy is all they can study at this point.,"The benefits of homeopathy are only measurable by their secondary benefits, like placebo or better physician care - always unrelated to the treatment itself. We can only fund treatments on their predictable success, not the success of their side effects.",Divergent,Divergent
"Homeopathy is not administered by a medical professional, instead by a lesser, sometimes not, qualified health practitioner. In addition, homeopathy is readily bought off the shelf of health food stores, pharmacies and supermarkets; placebos are not.","Placebos may be a valid treatment option and as such, homeopathy.",Divergent,Divergent
Lying to your patients is completely unethical. Medical practitioners can't ethically prescribe stuff they know doesn't work better than placebo.,"Placebos may be a valid treatment option and as such, homeopathy.",Divergent,Divergent
"There are questionable aspects of the 2015 NHMRC report that have not been reported by media. There were several flaws in the way the report was prepared, not least of which was the absence of anyone qualified in homeopathy on the review board, and that the chair of the review board is well known to have a strong anti-naturopathy bias.",The National Health and Medical Research Council reviewed evidence from 176 trials to determine if homeopathy was a valid treatment option. The evidence demonstrated that homeopathy was no more effective than a placebo.,Divergent,Divergent
"There are questionable aspects of the 2015 NHMRC report that have not been reported by media. There were several flaws in the way the report was prepared, not least of which was the absence of anyone qualified in homeopathy on the review board, and that the chair of the review board is well known to have a strong anti-naturopathy bias.",You don't need homeopathic experts to makes review of studies on homeopathy.,Divergent,Divergent
"In some parts of the world the homeopathic industry is growing quickly. As the people using these treatments are taxpayers, their method of treatment should be represented by the public healthcare system that they partially fund.","Anyone can call themselves a homeopath, without any qualifications, as there is no specific regulatory body. Taxpayers' money should not be given to individuals  who have no real skills or scientific knowledge.",Divergent,Divergent
"Many homeopaths are regulated by Professional Bodies, and some registers of homeopaths require this.","Anyone can call themselves a homeopath, without any qualifications, as there is no specific regulatory body. Taxpayers' money should not be given to individuals  who have no real skills or scientific knowledge.",Divergent,Divergent
Presumably the state could set up its own regulatory body and have a policy of only funding practitioners of who meet its specifications. This would have the added benefit of increasing the incentive for standardisation among practitioners.,"Anyone can call themselves a homeopath, without any qualifications, as there is no specific regulatory body. Taxpayers' money should not be given to individuals  who have no real skills or scientific knowledge.",Not Divergent,Not Divergent
Homeopathic treatments could be used more safely within the public health system.,"If conventional medical practitioners are persuaded to believe homeopathy is effective they may choose it over conventional treatments, to the detriment of their patients.",Divergent,Divergent
Homeopathic treatments could be used more safely within the public health system.,Homeopathy is generally a safe treatment anyway. There is no need to regulate it through the public healthcare system.,Divergent,Divergent
Homeopathic treatments could be used more safely within the public health system.,Homeopaths have not completed medical school. They lack knowledge and expertise about patient health. It is not safe for public health systems to advise patients to see them.,Divergent,Divergent
Homeopathic treatments could be used more safely within the public health system.,"It is perverse to argue that homeopathy should be funded to make it safer. If there are significant risks from homeopathy then we should take measures that reduce the number of practitioners, not increase them.",Divergent,Divergent
Homeopathic treatments could be used more safely within the public health system.,"Homeopathic treatment is not more useful than using a placebo. So homeopathy may be used, but only in cases where the use of a placebo would also be okay and it should only be used if a more legitimate way of treatment has been checked by a doctor.",Divergent,Divergent
Government support provides a framework of trust for patients that they would otherwise lack. It establishes standards and qualifications that protect consumers from the less ethical practitioners. Without government support consumers will choose alternative treatments anyway but without any protection.,"Government support lending trust to ineffective treatments is counter to the goal of protecting the public health. There's no way to protect patients who choose ineffective treatments, other than making those treatments harder to get.",Divergent,Divergent
Homeopathy is used effectively in Brazil. It is prescribed by doctors as part of the public health system.,Homeopathy can not be used effectively when every evidence suggests otherwise. Obviously homeopathy is used despite all the evidence.,Divergent,Divergent
"Homeopathy can be used as a ""first line of defence"" particularly for psychological and psychiatric conditions.","For homeopathy's placebo effect to work, it requires doctors to tell patients that they think it will work. This deception is unethical.",Divergent,Divergent
"Homeopathy can be used as a ""first line of defence"" particularly for psychological and psychiatric conditions.",A public health system should not buy placebo at the price of medication. Neither should it make patients spend their money on it.,Divergent,Divergent
"Homeopathy can be used as a ""first line of defence"" particularly for psychological and psychiatric conditions.",Psychological and psychiatric conditions have their own proper treatment and using placebo to treat them would be unethical from the doctor's perspective.,Divergent,Divergent
"Homeopathy is not administered by a medical professional, instead by a lesser, sometimes not, qualified health practitioner. In addition, homeopathy is readily bought off the shelf of health food stores, pharmacies and supermarkets; placebos are not.","Placebos may be a valid treatment option and as such, homeopathy.",Divergent,Divergent
Lying to your patients is completely unethical. Medical practitioners can't ethically prescribe stuff they know doesn't work better than placebo.,"Placebos may be a valid treatment option and as such, homeopathy.",Divergent,Divergent
"There are questionable aspects of the 2015 NHMRC report that have not been reported by media. There were several flaws in the way the report was prepared, not least of which was the absence of anyone qualified in homeopathy on the review board, and that the chair of the review board is well known to have a strong anti-naturopathy bias.",The National Health and Medical Research Council reviewed evidence from 176 trials to determine if homeopathy was a valid treatment option. The evidence demonstrated that homeopathy was no more effective than a placebo.,Divergent,Divergent
"There are questionable aspects of the 2015 NHMRC report that have not been reported by media. There were several flaws in the way the report was prepared, not least of which was the absence of anyone qualified in homeopathy on the review board, and that the chair of the review board is well known to have a strong anti-naturopathy bias.",You don't need homeopathic experts to makes review of studies on homeopathy.,Divergent,Divergent
Homeopathic remedies are essentially just water. It will not lead to complications with other drugs.,"People can be on multiple treatments and need to be accurately informed for the treatments to work properly. If people are misinformed about homeopathy, they will misinform their other doctors.",Divergent,Divergent
"When prescribing a homeopathic treatment, doctors can list drugs that the homeopathic remedy could interact with.","People can be on multiple treatments and need to be accurately informed for the treatments to work properly. If people are misinformed about homeopathy, they will misinform their other doctors.",Not Divergent,Not Divergent
"The doctor should correctly inform the patient of the their beliefs. If the doctor truly believes that homeopathy works, then saying so is not ""misinformation,"" and the government should in no way restrict the doctor from stating his/her opinion.","While other placebos are know to be working only through a psychological effect, homeopathy is often described as having an additional effect, working because of some mysterious power from a really small dose of a substance. By approving homeopathy, a doctor accepts this idea, which, because there is no proof of it, is misinforming their patient.",Divergent,Divergent
"Insofar as the patient is getting better and that placebos have no side effects, telling a patient that they are undergoing a treatment would be ethical, even if the treatment is simply a placebo.","For homeopathy's placebo effect to work, it requires doctors to tell patients that they think it will work. This deception is unethical.",Divergent,Divergent
"Insofar as the patient is getting better and that placebos have no side effects, telling a patient that they are undergoing a treatment would be ethical, even if the treatment is simply a placebo.","In FDA trials of new drugs, all side effects must be reported. The package insert then lists the incidence of adverse events, and compares the rate to incidence in the placebo group. Surprisingly, the incidence of side effects of varying severity is not zero in the placebo group.",Not Divergent,Not Divergent
It has been shown that the placebo effect still works even when it is known to be the placebo effect.,"For homeopathy's placebo effect to work, it requires doctors to tell patients that they think it will work. This deception is unethical.",Divergent,Divergent
"When a person with an illness chooses to attend a homeopath with an ailment, rather than a traditional practitioner, there is a risk of a diagnosis being missed; if homeopaths are more regulated and involved in public health systems this risk is minimised.","Patients with healthcare concerns should see their doctor straight away. If they visit a homeopath instead, there is a risk that by the time the patient visits their doctor, their condition might have progressed and become more serious and harder to treat.",Not Divergent,Not Divergent
"When things are publicly funded, they come under heightened scrutiny by the public and government. The government could more closely monitor homeopathic practitioners and researchers so they produce more accurate results.",Public funding of homeopaths is not necessary to increase scrutiny of the profession. The government could simply pass legislation which all homeopathic practitioners must abide by.,Divergent,Divergent
There are mechanisms by which homeopathic treatments may work for certain conditions.,The National Health and Medical Research Council reviewed evidence from 176 trials to determine if homeopathy was a valid treatment option. The evidence demonstrated that homeopathy was no more effective than a placebo.,Divergent,Divergent
There are mechanisms by which homeopathic treatments may work for certain conditions.,"Homeopathic remedies consist of substances that have have been diluted so many times, that virtually none of the original substance is left. This is not an effective treatment option.",Divergent,Divergent
There are mechanisms by which homeopathic treatments may work for certain conditions.,"Even with a plausible mechanism, any treatment needs statistical evidence to prove that it really works.",Not Divergent,Not Divergent
Homeopathic remedies can elicit particularly powerful placebo effects.,"For homeopathy's placebo effect to work, it requires doctors to tell patients that they think it will work. This deception is unethical.",Divergent,Divergent
Homeopathic remedies can elicit particularly powerful placebo effects.,"This will lead patients to ascribe the benefits of the placebo effect specifically to homeopathic remedies. This means that they will be more likely to believe that homeopathic remedies work, and hence demand them when conventional medicine is actually necessary.",Not Divergent,Not Divergent
Homeopathic remedies can elicit particularly powerful placebo effects.,Placebo is significantly less powerful than the average person believes lately. In effect it's just people wanting things to work and giving providers they trust the benefit of the doubt.,Divergent,Divergent
Homeopathic remedies can elicit particularly powerful placebo effects.,"If you want to maximize placebo then you need an intervention that's either invasive, expensive, or delivered by a charismatic practitioner. Preferably all three. Homeopathy is definitely not intrusive, significantly less expensive than some alternatives and not always associated with charisma. Thus it should be seen as a weak way to elicit a placebo effect.",Divergent,Divergent
Homeopathic remedies can elicit particularly powerful placebo effects.,"Accepting that homeopathic remedies can provide a powerful effect as a placebo does not justify its funding, as it is an overpriced placebo after all.",Divergent,Divergent
Homeopathic remedies can elicit particularly powerful placebo effects.,"To say that any specific remedy has a ""particularly powerful placebo effect"" is nonsense. ""Placebo effect"" by definition, is an improvement produced by giving the patient an inert(ineffective) substance. Therefore, no ""particularly"" strong effect can be ascribed to the substance itself.",Divergent,Divergent
Homeopathic remedies can elicit particularly powerful placebo effects.,Real medicine can elicit a powerful real effect,Not Divergent,Not Divergent
"The placebo effect can be very powerful, and can improve people's health.","Homeopathy presents itself as curative, which, even if it works on symptoms via a placebo effect, is deceitful. Thus it should not be used within the health system.",Divergent,Divergent
"This study found drops in systolic blood pressure between 5 and 8 mmHg in the placebo arm of trials for new anti-hypertensive medications. Therefore, it is logical to conclude that the placebo effect is real.",One study is never enough to extend out to any real conclusions. Most studies show that placebo effects are small or non-existent if you stick to measurable endpoints.,Divergent,Divergent
There is good evidence that placebos work for a large variety of symptoms.,"This depends on what you mean by ""work"". If you mean improve subjective endpoints (like self reported pain or mental state) more than doing nothing, but less than actual effective medicine, then they ""work"". If you mean actually affect real, non-subjective outcomes (like mobility measures, mortality, tumor size etc.), then they do not.",Not Divergent,Not Divergent
There is often a culture around homeopathy that makes placebo effects likely.,The culture around homeopathy (e.g. taking more time for the patient) has good aspects. They can be implemented into a medical system that doesn't need esoteric concepts to explain itself.,Not Divergent,Not Divergent
"A homeopath has an opportunity to build a strong therapeutic relationship with a patient, this relationship is an important component of the placebo effect.",Medical professionals such as psychologists who have formal training are better suited to develop therapeutic relationships with patients.,Divergent,Divergent
"A study looking at the efficacy of homeopathy for rheumatoid arthritis symptoms concluded that, while the remedy had no effect, the consultation was itself therapeutic (Brein, S. et al).","""A study"", in and of itself, isn't worth much when speaking to the overall consensus of the body of evidence. You can find ""a study"" to prove almost anything you like. All studies add to the consensus though. If they are of rigorous enough quality to get through the selection process. These literature reviews/meta analysis/systematic reviews are what people should be looking at.",Not Divergent,Not Divergent
"A study looking at the efficacy of homeopathy for rheumatoid arthritis symptoms concluded that, while the remedy had no effect, the consultation was itself therapeutic (Brein, S. et al).","The argument that the product was not effective invalidates the argument that homeopathy should be paid for by government. If the argument is that the consultation is effective then any consultation would be similarly effective, whether by a homeopath or physician and as physicians can provide clinically effective products they are measurably superior investment for government funds.",Not Divergent,Not Divergent
Some people don't feel comfortable with a psychologist or mainstream therapist because of stigma. The rituals surrounding homeopathy give them an excuse to explore and communicate their emotions.,Medical professionals such as psychologists who have formal training are better suited to develop therapeutic relationships with patients.,Divergent,Divergent
"Homeopathy is not administered by a medical professional, instead by a lesser, sometimes not, qualified health practitioner. In addition, homeopathy is readily bought off the shelf of health food stores, pharmacies and supermarkets; placebos are not.","Placebos may be a valid treatment option and as such, homeopathy.",Divergent,Divergent
Lying to your patients is completely unethical. Medical practitioners can't ethically prescribe stuff they know doesn't work better than placebo.,"Placebos may be a valid treatment option and as such, homeopathy.",Divergent,Divergent
"There are questionable aspects of the 2015 NHMRC report that have not been reported by media. There were several flaws in the way the report was prepared, not least of which was the absence of anyone qualified in homeopathy on the review board, and that the chair of the review board is well known to have a strong anti-naturopathy bias.",The National Health and Medical Research Council reviewed evidence from 176 trials to determine if homeopathy was a valid treatment option. The evidence demonstrated that homeopathy was no more effective than a placebo.,Divergent,Divergent
