text1,text2,ZS response
"Prototypical BDSM acts are associated with harm; such affiliations may arise due to their prevalence. As it appears that BDSM scenes are likely to contain illegal acts, they should be treated as such.","As not all BDSM acts are illegal, it is inappropriate to mar the image of the community by associating it with violence and criminality.",
"Under US law, one can only consent to being harmed in cases where there is no possibility of serious bodily injury.","There are instances where we can consent to being harmed, even if extreme side effects are possible. This may indicate that the criminalisation of BDSM is motivated not by fear of harm but sex negativity and stigma (p. 132).",
"Despite consent, BDSM practices can reinforce flawed coping mechanisms and thus constitute self-harm or, at best, a stopgap that delays the learning of genuine self-care practices (pp. 8-9).","Self-harm and BDSM are often distinguished by the feelings of the participants after the act; the former is characterised by a sense of shame while the latter is not. Given this, it is unlikely that BDSM generally is abusive.",
"Despite consent, BDSM practices can reinforce flawed coping mechanisms and thus constitute self-harm or, at best, a stopgap that delays the learning of genuine self-care practices (pp. 8-9).","Many activities can be abused but are not inherently abusive. Given that BDSM does not take away people's autonomy when negotiating their relationship to pain (p. 13), it is illegitimate to categorise it as uniquely malicious.",
"Some participants recall trauma or experience flashbacks while role-playing; retraumatising incidents can have profoundly negative effects and be hard to predict, so such practices should be avoided to reduce the risk of serious harm.","Retraumatisation can be experienced in a wide variety of situations, as flashbacks can be triggered by many actions or events. BDSM, therefore, is neither unique nor abusive, so need not be avoided.",
"Some participants recall trauma or experience flashbacks while role-playing; retraumatising incidents can have profoundly negative effects and be hard to predict, so such practices should be avoided to reduce the risk of serious harm.","When BDSM occurs in a completely safe and consensual environment, this greatly decreases the likelihood of retraumatisation.",
"The vulnerability that arises in BDSM scenes may increase participants' stress levels which can cause or contribute to serious mental health issues. Non-abusive activities are less likely to do this, indicating that BDSM may be particularly dangerous.","In comparison with vanilla people, BDSM participants are often more satisfied in their relationships and experience less anxiety. This decreases the likelihood of serious mental harm and limits the extent to which it is abusive.",
"The vulnerability that arises in BDSM scenes may increase participants' stress levels which can cause or contribute to serious mental health issues. Non-abusive activities are less likely to do this, indicating that BDSM may be particularly dangerous.",Light/Dark therapy integrates BDSM into treatment to manage a wide range of mental health problems and past abuses. This would not be possible if the practice was inherently dangerous.,
"Some may use control in BDSM scenes as a proxy extension for self-harm behaviours and mindsets (p. 67). As BDSM facilitates this, it can be considered abusive.","Self-harm and BDSM are often distinguished by the feelings of the participants after the act; the former is characterised by a sense of shame while the latter is not. Given this, it is unlikely that BDSM generally is abusive.",
"BDSM may normalise suffering as a cultural performance instead of disrupting or complicating its social role (p. 187). This may create a false consciousness that perpetuates the suffering of vulnerable groups, making BDSM abusive.","Many activities can be abused but are not inherently abusive. Given that BDSM does not take away people's autonomy when negotiating their relationship to pain (p. 13), it is illegitimate to categorise it as uniquely malicious.",
"The potential for serious emotional harm is far greater in BDSM than it is in such everyday situations, as some practices focus specifically on the manipulation of emotions, which can have lasting repercussions.","There are many everyday situations that carry the risk of emotional pain. Given that people can consent to these, it is illegitimate to consider BDSM as uniquely abusive or harmful.",
"The difference between BDSM and other activities is that harm is guaranteed in BDSM, instead of occurring as a side effect. Adverse outcomes in BDSM scenes may be more likely, thus diminishing the capacity to consent.","A number of common activities carry a high risk of physical harm, yet are not considered inherently abusive.",
"The difference between BDSM and other activities is that harm is guaranteed in BDSM, instead of occurring as a side effect. Adverse outcomes in BDSM scenes may be more likely, thus diminishing the capacity to consent.","BDSM often requires that participants hurt one another in order to create the pain necessary for an act, but this is distinct from bodily harm (p. 74).",
"The difference between BDSM and other activities is that harm is guaranteed in BDSM, instead of occurring as a side effect. Adverse outcomes in BDSM scenes may be more likely, thus diminishing the capacity to consent.","A recent study found that only 13.5% of the surveyed BDSM participants had experienced a kink-related injury (p. 1727). If these practices were inherently dangerous, then the percentage would be far higher.",
"The same study identified that 58.3% of the participants had not disclosed their kink identity or behaviours to their healthcare provider (p. 1727), so it is possible that many such injuries went unreported.","A recent study found that only 13.5% of the surveyed BDSM participants had experienced a kink-related injury (p. 1727). If these practices were inherently dangerous, then the percentage would be far higher.",
"As it is difficult to determine whether actions in a BDSM scene are being performed correctly or not, participants may be more likely to be hurt than those partaking in non-BDSM activities.","Being overwhelmed or hurt unexpectedly is not exclusive to BDSM; it may occur in any relationship or situation, including those without any physical intimacy.",
"As it is difficult to determine whether actions in a BDSM scene are being performed correctly or not, participants may be more likely to be hurt than those partaking in non-BDSM activities.",Some public BDSM events are monitored so that authority figures can note when play is unsafe or likely to cross boundaries; repeat offenders are blacklisted to keep the community safe (p. 9).,
"Activities that carry a risk of bodily harm are often regulated by organisations with codes of conduct and training (p. 6). As BDSM lacks a central authority to regulate behaviour, harm may quickly devolve into abuse.","The BDSM community encourages people to create safe, consensual environments that employ a common set of rules to avoid abusive behaviour (p. 3).",
"BDSM practitioners build their knowledge through practice, yet this can be dangerous in the early stages and lead to the uninformed seriously hurting others.","Novice mistakes do not prove that BDSM is intentionally or inherently abusive, since mistakes can be made in any new relationship as people learn and discover another's boundaries. These mistakes are not abusive, as they are unintentional.",
"BDSM practitioners build their knowledge through practice, yet this can be dangerous in the early stages and lead to the uninformed seriously hurting others.","Novice practitioners pose a risk in a host of other legal activities and, as such, cannot be used to prove that BDSM is abusive.",
"BDSM practitioners build their knowledge through practice, yet this can be dangerous in the early stages and lead to the uninformed seriously hurting others.","BDSM newcomers are encouraged to slowly build up to acts, learning to identify and articulate their desires before they begin scenes. This may make harmful experiences less likely.",
"As some BDSM acts inhibit pain empathy, it may be difficult for people monitoring play to quickly identify dangerous situations, leading to further harm.",Some public BDSM events are monitored so that authority figures can note when play is unsafe or likely to cross boundaries; repeat offenders are blacklisted to keep the community safe (p. 9).,
"The phrase 'missing stair' was coined to describe people in BDSM communities who ignore an abuser in their midst, working around them rather than fixing the situation.",Some public BDSM events are monitored so that authority figures can note when play is unsafe or likely to cross boundaries; repeat offenders are blacklisted to keep the community safe (p. 9).,
"It is unlikely that BDSM guides or classes are accessible to everyone interested in kink, especially those outside of metropolitan areas (pp. 62-63). Given this, BDSM is likely dangerous.","Classes on BDSM have become increasingly available, aiding in the standardisation of good practice and rigorous pain management.",
"The stigma associated with BDSM can make it difficult to talk about freely or seek out information, which may limit participants' knowledge (p. 82).","BDSM guides emphasise key aspects of safe play, in order to ensure participants experience the pain they want instead of being subject to long-term damage.",
"People learning about BDSM can find themselves relying on those who lack adequate experience, which may lead to harmful situations (p. 11).","BDSM guides emphasise key aspects of safe play, in order to ensure participants experience the pain they want instead of being subject to long-term damage.",
The therapeutic use of pain management techniques by a small subset of BDSM practitioners does not preclude abusive behavior in other subgroups.,Participation in BDSM has recently emerged as a useful way for people with chronic pain to learn better pain management techniques. Such control undermines the idea that play is necessarily abusive.,
"The desire to give or receive pain in a sexual context is inherently unhealthy and is associated with increased aggression and lower self-esteem (pp. 6, 35).","BDSM practitioners are adept at controlling and managing pain. Though accidents may occur, they are unlikely, so the activity is not abusive.",
"The desire to give or receive pain in a sexual context is inherently unhealthy and is associated with increased aggression and lower self-esteem (pp. 6, 35).",An association with negative character traits does not necessitate the occurrence of abuse or harm in BDSM acts. Such associations may be due to a number of confounding factors.,
"The complexity of polyamory can make relationships unstable and increase interpersonal conflict. If BDSM encourages these situations, it may leave people open to harm and make liberation unlikely.","Some BDSM groups embrace sex acts with multiple partners and view them as liberatory (p. 2). This, alongside wider acceptance of polyamory, can help to challenge restrictive nuclear family structures (p. 4).",
"As a high degree of marginalisation is associated with BDSM lifestyles, people should not be encouraged to participate, as they could be socially isolated and thus more vulnerable to mistreatment (p. 54).","BDSM subcultures can provide support systems for those with uncommon fetishes or marginalised expressions of sexuality, increasing their sexual agency (p. 679).",
"The Western BDSM community is predominantly white and middle class. Such communities may not be welcoming of ethnic minorities and, thus, offer little support to increase their sexual agency when they have uncommon fetishes or marginalised sexualities.","BDSM subcultures can provide support systems for those with uncommon fetishes or marginalised expressions of sexuality, increasing their sexual agency (p. 679).",
"The Western BDSM community is predominantly white and middle class. Such communities may not be welcoming of ethnic minorities and, thus, offer little support to increase their sexual agency when they have uncommon fetishes or marginalised sexualities.","The whiteness of many BDSM communities is challenged by the kink communities in places like South Africa and London, that centre on ethnic minorities, particularly Black women.",
The experience of total control during BDSM scenes could lead abuse survivors to perpetuate the cycle of abuse.,"Some victims of abuse find BDSM helpful in their recovery, as it allows them to reclaim control of their sexuality.",
Attempting to use BDSM as a replacement for professional therapy may be ineffective and damaging to people who need serious help.,"Some victims of abuse find BDSM helpful in their recovery, as it allows them to reclaim control of their sexuality.",
"Sexual liberation is often taboo. As BDSM is unlikely to be socially acceptable in many religions and cultures, and may even be prohibited, it could be difficult to seek help when scenes and relationships go awry. This may allow abuse to fester.","People have more sexual agency within BDSM, which makes abuse less likely.",
"Sexual liberation is often taboo. As BDSM is unlikely to be socially acceptable in many religions and cultures, and may even be prohibited, it could be difficult to seek help when scenes and relationships go awry. This may allow abuse to fester.","As BDSM practitioners are more likely to score highly on tests of sexual empathy (p. 20), their partners may be better able to have liberatory sex, even in sexually conservative cultures.",
"Sexual liberation is often taboo. As BDSM is unlikely to be socially acceptable in many religions and cultures, and may even be prohibited, it could be difficult to seek help when scenes and relationships go awry. This may allow abuse to fester.",The internet makes it easy to find help from a wide array of people with different cultural sensibilities (p. 2). These communities can help people educate themselves and find support if necessary.,
Most religions see sexuality as incredibly limited and intended only for the purpose of reproduction. Moral codes that support such beliefs are unlikely to condone BDSM.,"While Judaism may not endorse domination, none of the religious texts denounce BDSM. This means that there is a possibility of building a supportive Jewish BDSM community.",
Most religions see sexuality as incredibly limited and intended only for the purpose of reproduction. Moral codes that support such beliefs are unlikely to condone BDSM.,"BDSM is coherent with some interpretations of Islamic scripture. Given this, BDSM communities can offer their Muslim members support and help them to avoid harm.",
The Christian stance on sexuality views the body as sacred. Subjecting the body to the rituals of BDSM is therefore a strict violation of that belief.,"Practitioners of Christian Domestic Discipline (CDD) believe that wives should adopt a submissive role, and that scripture encourages husbands to spank their wives.",
The Christian stance on sexuality views the body as sacred. Subjecting the body to the rituals of BDSM is therefore a strict violation of that belief.,Some Christian churches have become increasingly open to BDSM practitioners in a bid to create a more inclusive religion.,
"Traditional Jews who practice BDSM are subject to extreme stigma from the religious community, which may deter them from building a BDSM community.","While Judaism may not endorse domination, none of the religious texts denounce BDSM. This means that there is a possibility of building a supportive Jewish BDSM community.",
Many Muslims would consider the spirit of BDSM to be at odds with the cultivation of a moral relationship.,"BDSM is coherent with some interpretations of Islamic scripture. Given this, BDSM communities can offer their Muslim members support and help them to avoid harm.",
Religious groups are often associated with abuse and significant harm. BDSM that mirrors religion may thus be neither liberatory nor safe.,"The BDSM community shares common characteristics with some religious groups. The widespread acceptance of such groups in society implies that they are not abusive, so BDSM should also not be considered abusive.",
"It is possible for BDSM to adopt the characteristics of religious rituals without replicating their merits, as kinky play need not conform to the overarching moral systems provided by religions.","The BDSM community shares common characteristics with some religious groups. The widespread acceptance of such groups in society implies that they are not abusive, so BDSM should also not be considered abusive.",
"Rituals may have arisen from the human need to make sense of the world. Given the modern advances in scientific understanding, such rituals should be jettisoned as they serve no external purpose and often cause harm.","There is a history of connections between spirituality and pain in faith traditions and cultures. Some BDSM practices are rooted in such rituals, making associations with abuse less apt (p. 217).",
"Since there are other, nonharmful means by which people can achieve altered states of consciousness, BDSM, which requires pain, detracts from any transcendence achieved.","BDSM practice resembles religious ritual in its capacity to produce altered states of consciousness (p. 11). As religion is not typically deemed abusive, BDSM should not be either.",
"Since there are other, nonharmful means by which people can achieve altered states of consciousness, BDSM, which requires pain, detracts from any transcendence achieved.",Not all forms of BDSM require pain. Neo-tantra utilizes sexual practices to achieve spiritual states or even enlightenment.,
"Spiritual abuse is common in many traditions and faiths; it is possible for BDSM to be abused in a similar manner, particularly in situations wherein obedience is required.","BDSM practice resembles religious ritual in its capacity to produce altered states of consciousness (p. 11). As religion is not typically deemed abusive, BDSM should not be either.",
"As the altered states that may arise during BDSM scenes do not necessarily change someone for the better, it is dangerous and potentially abusive to partake in them.",Many people find BDSM play to be transcendental and spiritual (p. 45). This experiential freedom is unlikely to be harmful.,
"As the altered states that may arise during BDSM scenes do not necessarily change someone for the better, it is dangerous and potentially abusive to partake in them.","Some BDSM practitioners compare themselves to long-distance runners who push their limits (p. 156). In this sense, BDSM acts exist along a spectrum and are unlikely to cause unforeseen harm, as people build up to them over time.",
"As the altered states that may arise during BDSM scenes do not necessarily change someone for the better, it is dangerous and potentially abusive to partake in them.","BDSM newcomers are encouraged to slowly build up to acts, learning to identify and articulate their desires before they begin scenes. This may make harmful experiences less likely.",
Radical feminists have argued that BDSM practices replicate patriarchal power dynamics and promote violent misogyny (p. 58).,"BDSM practice can be incredibly liberating. If it were abusive, people would not consistently view it as liberatory.",
Radical feminists have argued that BDSM practices replicate patriarchal power dynamics and promote violent misogyny (p. 58).,Radical feminism is not representative of all feminist stances; the perspectives of feminist groups who view BDSM as liberating should not be ignored.,
Radical feminists have argued that BDSM practices replicate patriarchal power dynamics and promote violent misogyny (p. 58).,"Since many activities can replicate patriarchal power dynamics, it is reductive to split acts into a good/bad binary, as this ignores the nuances of harm.",
"Women cannot consent to BDSM as free and equal subjects. When they appear to do so, it is out of naivete, ignorance, or false consciousness (p. 181).","Framing submissive women as dupes ignores the agency they derive from negotiating their sexual role (p. 36). This strips women of their ability to advocate for themselves, creating a hermeneutical injustice (p. 99).",
BDSM is intended to teach women that they should submit to male domination and is therefore an inherently repressive act.,BDSM relationships may free women of otherwise normalised patterns of patriarchal domination by emphasising communication in pursuit of consent.,
BDSM is intended to teach women that they should submit to male domination and is therefore an inherently repressive act.,"BDSM offers a space to break down gendered sex roles; women are able to be dominant, whereas men can be submissive. This flips the traditional normative scripts.",
Women have been socialized to derive sexual pleasure from their own powerlessness. Activities that encourage this propagate an abusive and exploitative system.,"BDSM merely simulates inequality instead of replicating it (p. 58). By discussing inequality in scenes, participants may be able to subvert typical exploitation.",
Women have been socialized to derive sexual pleasure from their own powerlessness. Activities that encourage this propagate an abusive and exploitative system.,BDSM encourages participants to experiment and explore to the extent that 'switch' is a commonly accepted category. This flexibility empowers women and could undermine their restrictive socialisation.,
"The very idea that a woman must act 'like a man' in order to have power reinforces traditional gender roles. Given this, dominatrixes are unlikely to serve a liberatory function and instead are likely to reinforce entrenched patriarchal norms.","The stereotype of the dominatrix inverts deeply conservative ideas of gender, as the dominant woman is celebrated for acting 'like a man' in a way that can be incredibly liberatory.",
BDSM practitioners may inadvertently maintain the sexist expectation that women are submissive through their interactions with others in the community.,"BDSM offers a space to break down gendered sex roles; women are able to be dominant, whereas men can be submissive. This flips the traditional normative scripts.",
"Since it is more common for men than women to fantasize about dominating someone sexually, more often than not, BDSM is oppressive and adheres to patriarchal scripts.","BDSM offers a space to break down gendered sex roles; women are able to be dominant, whereas men can be submissive. This flips the traditional normative scripts.",
"Since it is more common for men than women to fantasize about dominating someone sexually, more often than not, BDSM is oppressive and adheres to patriarchal scripts.",Only 13% more men than women want to dominate others. Such differences are unlikely to be meaningful in practice and may change over time.,
"Many people are increasingly wary of sex-positive views of BDSM, as they believe it has normalised oppressive acts. This may increase support for radical feminist views.",Radical feminism is not representative of all feminist stances; the perspectives of feminist groups who view BDSM as liberating should not be ignored.,
"BDSM participants are often encouraged to meet their partners halfway to facilitate their desires; this may disproportionately pressure women, who are less likely to seek out kink (p. 87), and lead to harmful coercion.","Since many activities can replicate patriarchal power dynamics, it is reductive to split acts into a good/bad binary, as this ignores the nuances of harm.",
BDSM practices have historically been characterised as pathological deviances rather than valid expressions of sexuality (p. 141). Non-abusive sexual activities would not have been viewed in such a manner.,"BDSM practice can be incredibly liberating. If it were abusive, people would not consistently view it as liberatory.",
BDSM practices have historically been characterised as pathological deviances rather than valid expressions of sexuality (p. 141). Non-abusive sexual activities would not have been viewed in such a manner.,"Historic categorisations of BDSM have been undermined by newer studies that correlate consensual BDSM with positive mental health traits. As such, historic views should not be used to condemn the activity.",
BDSM practices have historically been characterised as pathological deviances rather than valid expressions of sexuality (p. 141). Non-abusive sexual activities would not have been viewed in such a manner.,"BDSM can enable participants to engage in mindfulness, which is proven to have a large number of psychological benefits. This undermines historic evidence for such acts as pathologically deviant.",
"The DSM II listed homosexuality, masochism, sadism, fetishism, and other consensual minority sexualities in the category of 'sexual deviations.' Such categorisations correspond to societal norms of propriety, physical abuse, and moral harm.","The study of human psychology is constantly evolving. Based on recent findings, psychiatric organisations no longer categorise consensual BDSM as a pathology (p. 1535).",
"Even if not extreme enough to be classified as a disorder, paraphilias, like sexual sadism and masochism, are deviant behaviours that can become serious mental health concerns. Given this, such acts should be avoided.",Deviant behaviour may not be problematic in small amounts; deviance can be valuable to society as people's reactions to it often reaffirm norms and strengthen social bonds.,
"The move to depathologize paraphilias as disorders has been driven by legal concerns rather than by a legitimate concern for accurate diagnosis (p. 1). Thus, BDSM may be still be abusive.","The existence of a legal motivation for depathologising BDSM does not imply that it is abusive or pathological, but rather that BDSM practitioners have faced rampant discrimination in legal systems (pp. 42-43).",
"Modern psychology is highly relativistic, which may allow harm to be more easily excused. As the historical interpretation of BDSM springs from traditional social values, it should be preserved to mitigate abuse.","Historic categorisations of BDSM have been undermined by newer studies that correlate consensual BDSM with positive mental health traits. As such, historic views should not be used to condemn the activity.",
BDSM practitioners show higher levels of dissociation and narcissism than non-practitioners. This undermines the idea that the practice is psychologically beneficial.,"BDSM can enable participants to engage in mindfulness, which is proven to have a large number of psychological benefits. This undermines historic evidence for such acts as pathologically deviant.",
"Although some abuse stems from anger management problems, many forms of abuse commonly occur without anger or emotional outburst.","Media sometimes portray BDSM scenes as dramatic or uncontrolled (p. 73), which is characteristic of abuse. In healthy BDSM, the dominant partner should never act spontaneously out of anger.",
The way BDSM is designed and the way it actually works in practice are two completely different things. Discrepancies in media portrayals may be caused by differences between theory and practice.,Portrayals of BDSM often fail to show how the emotional experience of a scene is profoundly different from that of abuse.,
"Some BDSM pornography performers have described their experiences as emotionally crushing abuse, so media portrayals may be more accurate than the community wishes to admit.",Portrayals of BDSM often fail to show how the emotional experience of a scene is profoundly different from that of abuse.,
"Abuse is inherent in an action, not in the agreement or lack thereof, meaning that, despite negotiations, BDSM can be abusive.",Portrayals of BDSM often fail to show or acknowledge that all actions taken during a scene are negotiated before they happen.,
Portrayals of BDSM that omit safe words are intended as fantasy rather than as accurate portrayals of real-life practices and experiences.,"BDSM pornography and erotica sometimes omit references to the use of safe words, which allow participants to stop scenes at any time for physical or emotional reasons.",
"Rather than constituting an inaccurate portrayal, pornography that depicts abusive BDSM is concrete evidence of the abusive nature of such practices.","Pornography and erotica, which are the most available access points to BDSM for many people, inaccurately portray common BDSM consent and risk awareness practices.",
"Access to BDSM no longer relies on pornography and erotica; it is accessible through TV, restaurants, activism, and fashion. This ubiquity makes it easier to discuss safe practices and counter misconceptions.","Pornography and erotica, which are the most available access points to BDSM for many people, inaccurately portray common BDSM consent and risk awareness practices.",
"Access to BDSM no longer relies on pornography and erotica; it is accessible through TV, restaurants, activism, and fashion. This ubiquity makes it easier to discuss safe practices and counter misconceptions.","Despite increased access to BDSM through other channels, the great ease of access through online pornography remains problematic, as it has been associated with increased sexual violence (p. 2).",
"As taught increasingly in porn literacy sessions, pornography is not meant to be realistic; therefore, it is misguided to expect it to serve any function other than arousal.","Pornography and erotica, which are the most available access points to BDSM for many people, inaccurately portray common BDSM consent and risk awareness practices.",
It would be impossible to portray BDSM practices that are inherently based on abuse and humiliation as not abusive; such practices encourage dehumanisation.,Portrayals of BDSM often overlook key elements and practices that distinguish it from abuse.,
It would be impossible to portray BDSM practices that are inherently based on abuse and humiliation as not abusive; such practices encourage dehumanisation.,"Some participate in erotic humiliation because they find it pleasurable and sexually arousing; if they do not find it dehumanising, then there is no reason for others to believe that it is.",
It would be impossible to portray BDSM practices that are inherently based on abuse and humiliation as not abusive; such practices encourage dehumanisation.,"As there are a wide array of activities associated with BDSM and a great disparity in how individuals view different practices, the assertion that any given practice is inherently dehumanising is unsupportable.",
It would be impossible to portray BDSM practices that are inherently based on abuse and humiliation as not abusive; such practices encourage dehumanisation.,"Dehumanisation is distinct from depersonalisation, and is not inherently abusive; people may willingly seek to forgo some common human boundaries.",
"Bondage play can involve varying degrees of restriction of movement. When such acts are depicted, it may be hard to portray them positively.",Shibari can be subversive and freeing for those who engage in the practice. Positively depicting such practices may encourage more people to explore them.,
"Sadomasochism involves taking sexual pleasure in the infliction of pain or humiliation. As such practices inherently involve harm or dehumanisation, it is sensible that portrayals ascribe them negative connotations.",Pain and humiliation do not automatically constitute harm or dehumanisation when they are desired and sought after by the participants.,
"Sadomasochism involves taking sexual pleasure in the infliction of pain or humiliation. As such practices inherently involve harm or dehumanisation, it is sensible that portrayals ascribe them negative connotations.","Since BDSM requires neither harsh or coarsely insulting language, nor physical or emotional injury, it is not inherently abusive.",
"A person could consent to participate in cuckolding in the interest of satisfying their partner's desires, yet still be dehumanised and emotionally damaged by it.","Some participate in erotic humiliation because they find it pleasurable and sexually arousing; if they do not find it dehumanising, then there is no reason for others to believe that it is.",
"A person could consent to participate in cuckolding in the interest of satisfying their partner's desires, yet still be dehumanised and emotionally damaged by it.",Cuckolding isn't considered abusive if the parties agree on the humiliation. Open communication can help avoid harms that could otherwise occur.,
"A person could consent to participate in cuckolding in the interest of satisfying their partner's desires, yet still be dehumanised and emotionally damaged by it.",Not everyone is possessive of their partner's physical affection; some people are highly aroused by watching their partner be intimate with a third party.,
"Pain and humiliation are not the only forms of abuse that exist. Maltreatment and improper and/or excessive misuse, such as forcing someone's obedience, can be abusive though it is not typically thought of as such.","As there are a wide array of activities associated with BDSM and a great disparity in how individuals view different practices, the assertion that any given practice is inherently dehumanising is unsupportable.",
"Although BDSM on the whole may not fit this description, this may accurately describe a subset of BDSM practitioners and practices. Accurate portrayals of an abusive subset may be colouring perceptions of the entire community.","Portrayals of BDSM as abusive come from misconceptions of it as a pathological, criminal, or anti-feminist mental illness (p. 137). As the criminalised and mentally ill are often socially excluded, BDSM practitioners have little power to resist these associations.",
A large portion of the novice audience of 'Fifty Shades of Grey' is likely to view it as representative of a good and healthy BDSM relationship.,"The 'Fifty Shades of Grey' book and film series is a strong example of a book written by a non-BDSM practitioner that describes abuse under the guise of BDSM. In the book itself, the main character states she feels abused.",
Authors who are not practitioners are still capable of portraying BDSM practices accurately as most research a topic extensively before writing. It is unlikely that vanilla BDSM authors would fail to become aware of such standards.,"Some books about abusive relationships deemed representative of BDSM have been written by vanilla authors that do not fully understand BDSM, making them more likely to promulgate problematic stereotypes and depict abusive practices in their fiction.",
"As portrayals of BDSM as abusive and nonconsensual can be created by those within the community, it is clear the practices that distinguish it from abuse are not always deemed critical.","Some books about abusive relationships deemed representative of BDSM have been written by vanilla authors that do not fully understand BDSM, making them more likely to promulgate problematic stereotypes and depict abusive practices in their fiction.",
"As portrayals of BDSM as abusive and nonconsensual can be created by those within the community, it is clear the practices that distinguish it from abuse are not always deemed critical.",Some authors with experience in BDSM write for others in the community; they may assume that the audience is composed of ideal readers that can identify inaccurate portrayals and distinguish fantasy from reality (p. 1).,
"Despite increasing public awareness and acceptance of alternative sexualities (p. 61), BDSM has remained highly stigmatised. As some people consider BDSM to be abusive, despite understanding the practice, this stigma may come from an understanding of the harmful nature of BDSM.",BDSM is practiced by a limited and historically marginalised community; inaccurate portrayals of BDSM as abusive are often rooted in the misconceptions of outsiders that leave little space for counter-narrative.,
"Despite increasing public awareness and acceptance of alternative sexualities (p. 61), BDSM has remained highly stigmatised. As some people consider BDSM to be abusive, despite understanding the practice, this stigma may come from an understanding of the harmful nature of BDSM.","The reason for stigmatization of BDSM cannot be innate harm since even harmless, nonabusive kinks are often frowned upon. Given this, stigma may be guided by unconscious biases that are difficult to unpack.",
"Despite increasing public awareness and acceptance of alternative sexualities (p. 61), BDSM has remained highly stigmatised. As some people consider BDSM to be abusive, despite understanding the practice, this stigma may come from an understanding of the harmful nature of BDSM.",Increased representation of BDSM in the media has decreased stigma by increasing the number of portrayals that depict BDSM as mundane and commonplace (p. 109).,
Portrayals of desire do not arise in a vacuum. The success of books that associate abuse with erotic desire and BDSM may be based on the real-world experiences of readers who identify with such portrayals.,BDSM is inaccurately portrayed as abusive in order to improve sales.,
"As literature mirrors society (pp. 1-2), reflecting its norms and values, BDSM may well be abusive given the ubiquitous portrayal of it as such.",Many representations of BDSM portray abusive relationships and behaviour that bear little resemblance to actual BDSM practice.,
"As literature mirrors society (pp. 1-2), reflecting its norms and values, BDSM may well be abusive given the ubiquitous portrayal of it as such.","The social attitudes, opinions, and assumptions of authors are often unconsciously reflected in their writing. This may be what mars representations of BDSM, not reality.",
"As literature mirrors society (pp. 1-2), reflecting its norms and values, BDSM may well be abusive given the ubiquitous portrayal of it as such.","There are many positive, non-abusive depictions of BDSM.",
"Media often addresses popular or relevant issues. Increasing attention devoted to sexual abuse (pp. 9-10) has also drawn notice to other abusive practices, such as BDSM.","BDSM has continued to grow in popularity (p. 104); this undermines the idea that it is abusive, or percieved as such, as abuse normally morally repulses people.",
"Media often addresses popular or relevant issues. Increasing attention devoted to sexual abuse (pp. 9-10) has also drawn notice to other abusive practices, such as BDSM.",BDSM subculture holds dramatically different values from society at large (p. 78). This ideological disjunct could be the root of misunderstandings of the BDSM community.,
"Abusive behaviours often go unpunished in society, therefore, BDSM could be both popular and abusive.","BDSM has continued to grow in popularity (p. 104); this undermines the idea that it is abusive, or percieved as such, as abuse normally morally repulses people.",
"The BDSM community is still affected by rape culture and has, at times, been guilty of ignoring or whitewashing legitimate allegations of abuse.",Perceptions and portrayals of BDSM as abusive may stem from the normalisation of rape and abuse in society at large (p. 24).,
"Romance novelists increasingly place consent at the heart of their scenes, especially when portraying kink. This would occur less frequently if people thought it harmed sales.","As most people are vanilla and cannot distinguish if a portrayal of BDSM is accurate, depictions of healthy relationships may be crowded out by those that confirm a biased and stigmatised view of the practice.",
"There is no single, unified BDSM subculture; there are a number of independent subcultures that support BDSM practices. Any attempt to summarise the values of BDSM subculture as a whole is reductive.",BDSM subculture holds dramatically different values from society at large (p. 78). This ideological disjunct could be the root of misunderstandings of the BDSM community.,
Classical literature about BDSM usually describes dysfunctional and/or abusive relationships (pp. 210-211). This indicates that the understanding of BDSM as harmful transcends specific times and cultures.,"There are meaningful distinctions between historical sadomasochism and modern BDSM, so classical literature is not a useful source for characterising current practices.",
People can still be influenced by classic depictions of BDSM such that historic harmful practices are still practiced and influence people's perceptions of BDSM.,"There are meaningful distinctions between historical sadomasochism and modern BDSM, so classical literature is not a useful source for characterising current practices.",
"Regardless of unconscious influence, the opinions and perspectives of authors can be accurate, as can the representations they create. Authors and editors can interrogate unconscious bias in the work and can use outside consultants to ensure accuracy.","The social attitudes, opinions, and assumptions of authors are often unconsciously reflected in their writing. This may be what mars representations of BDSM, not reality.",
'Billions' reinforces the inaccurate 'BDSM submissives are emotionally damaged' trope by indicating that Chuck's reason for becoming a submissive is his father's abuse of his mother.,"In the TV show 'Billions,' two of the lead characters share a non-abusive slave-mistress BDSM relationship. The show has been praised by some for its balanced portrayal of BDSM.",
"Although some of the BDSM practices in 'Billions' are accurate, there remain a number of problematic portrayals.","In the TV show 'Billions,' two of the lead characters share a non-abusive slave-mistress BDSM relationship. The show has been praised by some for its balanced portrayal of BDSM.",
'Secretary' depicts Lee's history of self-harm and psychological issues as her motivation for becoming submissive. This propagates the harmful stereotype of BDSM participants as psychologically unwell.,"While at first glance, 'Secretary' may seem like a reinforcement of typical male dominance/female submission tropes, the depth and complexity of the characters make this film a fairly realistic representation of a non-abusive BDSM relationship.",
