text1,text2,ZS response,final_val
This is only true in the case of Covid-19 being allowed to spread naturally among people to infect and confer immunity upon them - vaccinations are a safer route to an end goal (herd immunity) that would be considered a successful outcome.,The concept of 'herd immunity' is considered a flawed approach to tackling the Covid-19 pandemic.,Not Divergent,Not Divergent
"Contracting and recovering from Covid-19 does not confer permanent immunity or protection onto the infected, making a vaccine even more important.",A vaccine will only confer a similar degree of immunity or protection as primary infection itself would.,Divergent,Divergent
"Contracting and recovering from Covid-19 does not confer permanent immunity or protection onto the infected, making a vaccine even more important.","The vaccine might not be needed for those who have already been sick of COVID-19. If it is proven that previously infected people transmit the virus equally or less than vaccinated people, we might not need to vaccinate those who can prove they've been infected already.",Divergent,Divergent
There have been instances of reinfection among those who have fully recovered from Covid-19.,There might be other explanations for fully recovered patients testing positive for Covid-19 again.,Not Divergent,Not Divergent
There have been instances of reinfection among those who have fully recovered from Covid-19.,One study found that reinfection rates are less than 1% for those with severe Covid-19 symptoms.,Not Divergent,Not Divergent
"Some studies showed that many Covid-19 recovered patients lost their immunity within, at worst, a few weeks and at best, a few months.",Studies have found that Covid-19 recovered patients usually have immunity for about 8 months and potentially even longer.,Divergent,Divergent
"Until there is sufficient evidence to prove that immunity lasts more permanently, vaccines remain the safest option.",Studies have found that Covid-19 recovered patients usually have immunity for about 8 months and potentially even longer.,Not Divergent,Not Divergent
"Until this has been confirmed, it is dangerous to pursue a ""third dose"" policy.","According to data obtained from Israel, there are early signs that the protection conferred by vaccines might wane after some time, making people once more susceptible to Covid-19.",Not Divergent,Not Divergent
"Until this has been confirmed, it is dangerous to pursue a ""third dose"" policy.","It is best to be prepared for this outcome, so that action can be taken quickly and decisively if this hypothesis is confirmed.",Not Divergent,Not Divergent
Health experts in Israel emphasized that this result is inconclusive.,"According to data obtained from Israel, there are early signs that the protection conferred by vaccines might wane after some time, making people once more susceptible to Covid-19.",Not Divergent,Not Divergent
"The immunity conferred by vaccines can be supplemented by booster doses, which can ensure that antibodies persist for longer and have a higher affinity for binding to antigens.",A vaccine will only confer a similar degree of immunity or protection as primary infection itself would.,Divergent,Divergent
Many experts have argued that vaccination offers significantly more protection against Covid-19 than natural infection.,A vaccine will only confer a similar degree of immunity or protection as primary infection itself would.,Divergent,Divergent
"These mutations are slow, usually not deleterious, and occur in specific regions of the virus. A vaccine would be specific to the more stable part of the virus.","Early in the pandemic, scientists reported that SARS-CoV-2 was slowly mutating.",Not Divergent,Not Divergent
Vaccine makers are exploring ways in which they can redesign their shots so that people are protected against Covid-19 variants as well.,"SARS-CoV-2 will continue to mutate. A vaccine made for the current strain will be less effective for subsequent variants of the virus, allowing the pandemic to persist.",Not Divergent,Not Divergent
"A virus' ability to mutate is not a valid reason to stop making a vaccine. Once the base formula is perfected, it can simply be tweaked to adjust to the mutations.","The virus may mutate, making the vaccine redundant.",Divergent,Divergent
"A virus' ability to mutate is not a valid reason to stop making a vaccine. Once the base formula is perfected, it can simply be tweaked to adjust to the mutations.","Even if those tweaks are made, it doesn't solve supply chain problems that would make it difficult to continuously roll out new vaccines around the world.",Divergent,Divergent
"The immunity conferred by vaccines can be supplemented by booster doses, which can ensure that antibodies persist for longer and have a higher affinity for binding to antigens.","The virus may mutate, making the vaccine redundant.",Divergent,Divergent
These breakthrough cases only comprise 0.08% of fully vaccinated people in the US.,Many people who have taken the Covid shot have contracted the virus.,Divergent,Divergent
"The fact that any “vaccinated” people still contracted the virus is evidence hat it is not a vaccine rather a Covid shot, much like the flu shot. Vaccines prevent infection.",Vaccines are not 100% effective at preventing infection.,Not Divergent,Not Divergent
"The fact that any “vaccinated” people still contracted the virus is evidence hat it is not a vaccine rather a Covid shot, much like the flu shot. Vaccines prevent infection.",The flu shot is a vaccine.,Divergent,Divergent
Wealthy nations have the ability to provide international aid if there is the will to do so.,Sub-Saharan Africa lacks the resources to procure and distribute vaccines without large-scale international aid.,Not Divergent,Not Divergent
"After just 42 days, the COVAX distributed vaccines had reached over 100 countries, indicating that all countries should have access to a vaccine within a reasonable amount of time.",Many developing countries will not have full access to vaccines until at least 2023.,Divergent,Divergent
"In March 2021, rich nations were able to vaccinate one person every second, while the poorest nations were struggling to procure vaccine doses.",Many developing countries will not have full access to vaccines until at least 2023.,Not Divergent,Not Divergent
One nation becoming better off by a vaccine does not mean another nation will be worse off than if nothing was done.,Many developing countries will not have full access to vaccines until at least 2023.,Not Divergent,Not Divergent
These setbacks are likely temporary and will be alleviated over time if there is the will to fix them.,"COVAX, which was designed to provide equitable access to vaccines, has failed to meet its targets for vaccine distribution.",Divergent,Divergent
Some estimates suggest that vaccine manufacturers will be able to produce 12 billion doses by the end of 2021.,"Vaccine production is currently insufficient for global inoculation against Covid-19, and will likely remain insufficient for the next couple of years.",Not Divergent,Not Divergent
Some estimates suggest that vaccine manufacturers will be able to produce 12 billion doses by the end of 2021.,"Even if vaccines are produced in sufficient amounts, problems with supply chains and distribution will likely persist for several years.",Not Divergent,Not Divergent
Global vaccine manufacturing capabilities are rapidly increasing as a result of the Covid-19 pandemic.,"This figure does not account for political delays, such as export controls and foreign policy concerns, that may delay or divert vaccine deployment.",Not Divergent,Not Divergent
"Places like South Korea have tried to alleviate these problems by developing an app that people can use to sign up for ""no show"" vaccines in their area.","Once thawed, the Pfizer and Moderna vaccines must be administered within hours, making it probable that many of these vaccines will be wasted if people do not show up at their appointed time.",Not Divergent,Not Divergent
Not all vaccines have to be stored at such cold temperatures. Many can be stored under standard storage conditions.,The transportation of vaccines that have to be stored at -70C is extremely difficult to do on a large scale.,Not Divergent,Not Divergent
Some educational institutions are already changing their curriculum to better prepare people to enter the vaccine manufacturing workforce.,Some experts worry that a shortage of qualified staff at production facilities could prolong the vaccine rollout.,Not Divergent,Not Divergent
There are some programs available that provide vaccine manufacturing training in just three weeks.,Some experts worry that a shortage of qualified staff at production facilities could prolong the vaccine rollout.,Not Divergent,Not Divergent
Measures are already being put in place to improve the vaccine supply chain.,"Even if vaccines are produced in sufficient amounts, problems with supply chains and distribution will likely persist for several years.",Divergent,Divergent
"Many different technologies are being simultaneously utilized to produce a variety of vaccines, which will help close the shortfall in supply.","Vaccine effectiveness is only as strong as vaccine rollout. However, it will be difficult to procure vaccines in suitable amounts.",Not Divergent,Not Divergent
"In just six months (by July 2021), over a quarter of the world's population had received at least one dose of the Covid-19 vaccine.","Vaccine effectiveness is only as strong as vaccine rollout. However, it will be difficult to procure vaccines in suitable amounts.",Not Divergent,Not Divergent
"In just six months (by July 2021), over a quarter of the world's population had received at least one dose of the Covid-19 vaccine.","The majority of these vaccinations were concentrated in a small number of wealthy countries, where distribution is easier than in developing nations. It is possible that the pace will slow down when attempting to vaccinate places with poorer infrastructure.",Not Divergent,Not Divergent
"This difficulty should not be reason enough to abandon vaccines altogether, but to make an effort to overcome the challenges associated with procurement.","Vaccine effectiveness is only as strong as vaccine rollout. However, it will be difficult to procure vaccines in suitable amounts.",Not Divergent,Not Divergent
Vaccines protect us from diseases by giving us immunity without getting sick.,A vaccine only protects those who are willing to take it from the disease. Many people will not be willing to take a vaccine.,Not Divergent,Not Divergent
Vaccines protect us from diseases by giving us immunity without getting sick.,"A vaccine-induced dependency, even a symbolic one, of humankind on medicine might be detrimental.",Divergent,Divergent
"By avoiding sickness, a significant number of lives are saved.","The mortality rate for Covid-19 has fallen precipitously as treatment methods have improved. It is possible that we can get the mortality rate even lower over time, reducing the need for vaccines.",Divergent,Divergent
"If vaccines themselves are shown to reduce mortality rates, it is unethical to pursue a less effective option, as this would unnecessarily prolong the suffering for the victims.","The mortality rate for Covid-19 has fallen precipitously as treatment methods have improved. It is possible that we can get the mortality rate even lower over time, reducing the need for vaccines.",Divergent,Divergent
"By avoiding sickness, many people are saved from health complications that may arise from contracting Covid-19.",Only 37.6% of adults in the US are at risk of serious complications arising from Covid-19. This percentage decreases even further for younger age groups.,Not Divergent,Not Divergent
That is still a population of tens of millions of people who will suffer needlessly by not taking a vaccine.,Only 37.6% of adults in the US are at risk of serious complications arising from Covid-19. This percentage decreases even further for younger age groups.,Divergent,Divergent
"A vaccine stimulates the production of antibodies that can then be used to fight off Covid-19, if the virus is encountered.","Vaccines are not perfect in fighting off the virus, as a number of ""breakthrough cases"" (instances where fully vaccinated people have still contracted Covid-19) have occurred.",Not Divergent,Not Divergent
Breakthrough cases are almost always mild and are expected by health experts in instances of mass vaccination.,"Vaccines are not perfect in fighting off the virus, as a number of ""breakthrough cases"" (instances where fully vaccinated people have still contracted Covid-19) have occurred.",Not Divergent,Not Divergent
Scientific evidence strongly suggests that any long-term side effects from the technology used to produce Covid-19 vaccines are highly unlikely.,Many people are worried that the Covid-19 vaccines will have unknown long-term side effects.,Divergent,Divergent
"There is overwhelming evidence to support the safety of approved Covid-19 vaccines, and any serious side effects have been found to be extremely rare.",Many people are worried about serious side effects that can result from receiving the Covid-19 vaccine.,Divergent,Divergent
"Achieving herd immunity for Covid-19 is estimated to require around 70-85% vaccination levels, so it is okay if 5% of the world doesn't get vaccinated.",5% of people across the world disagree that vaccines are effective.,Not Divergent,Not Divergent
Governments can implement measures which mandate the population to take vaccines.,A vaccine only protects those who are willing to take it from the disease. Many people will not be willing to take a vaccine.,Divergent,Divergent
Governments can implement measures which mandate the population to take vaccines.,Some reports indicate that vaccine mandates would dampen public trust in institutions and prove counterproductive to fighting Covid-19.,Divergent,Divergent
Vaccine resistance is rare and measures could be put in place to identify vaccines at risk of failure before they are released.,Vaccine dependence could result in the emergence of vaccine resistant viruses.,Not Divergent,Not Divergent
It is not clear why self-sufficiency is morally superior to taking medicines that greatly reduce human suffering.,Humankind must strive to be self-sufficient.,Divergent,Divergent
We are currently dependent on vaccines too.,"A vaccine-induced dependency, even a symbolic one, of humankind on medicine might be detrimental.",Divergent,Divergent
We are currently dependent on vaccines too.,"While many people take vaccines for various diseases, vaccines are not universally administered or depended upon for survival in the same way that people depend on other basic necessities.",Divergent,Divergent
We have depended on vaccines many times throughout history to reduce or eliminate harmful diseases.,"A vaccine-induced dependency, even a symbolic one, of humankind on medicine might be detrimental.",Divergent,Divergent
"By more quickly allowing for a return to normal conditions, vaccines would be better for the economy of affected countries.","Because access to vaccines is limited, wealthier countries with greater access will have a head start on their economic recovery, increasing the wealth disparity between nations.",Not Divergent,Not Divergent
A vaccine will allow countries to reduce or eliminate time and resources currently spent on testing and treatment and refocus them on economic recovery and on instituting long-term preventative measures to improve their responses to potential future viral outbreaks.,"It is expected that by 2025, $157 billion will be spent on vaccines alone, meaning that not many resources will be freed up to refocus on economic recovery.",Divergent,Divergent
A globally distributed vaccine will allow international travel to resume.,The increase in domestic travel resulting from the Covid-19 pandemic is better for the environment and for local economies.,Divergent,Divergent
Not all countries' tourism industries can be sustained by domestic tourism alone.,The increase in domestic travel resulting from the Covid-19 pandemic is better for the environment and for local economies.,Not Divergent,Not Divergent
"A fully vaccinated population will allow for an end to lockdowns and social distancing regulations, which will enable businesses to operate at pre-pandemic levels.","Most businesses have adapted to the Covid-19 pandemic, and continue to operate even with regulations.",Divergent,Divergent
Wealthy nations have the ability to provide international aid if there is the will to do so.,Sub-Saharan Africa lacks the resources to procure and distribute vaccines without large-scale international aid.,Not Divergent,Not Divergent
"After just 42 days, the COVAX distributed vaccines had reached over 100 countries, indicating that all countries should have access to a vaccine within a reasonable amount of time.",Many developing countries will not have full access to vaccines until at least 2023.,Divergent,Divergent
"In March 2021, rich nations were able to vaccinate one person every second, while the poorest nations were struggling to procure vaccine doses.",Many developing countries will not have full access to vaccines until at least 2023.,Not Divergent,Not Divergent
One nation becoming better off by a vaccine does not mean another nation will be worse off than if nothing was done.,Many developing countries will not have full access to vaccines until at least 2023.,Not Divergent,Not Divergent
"In July 2021, India was projecting 11.5% GDP growth in Q1, despite having only 6% of their population fully vaccinated.","Because access to vaccines is limited, wealthier countries with greater access will have a head start on their economic recovery, increasing the wealth disparity between nations.",Divergent,Divergent
"These drugs have limited efficacy and availability, and are not a substitute for vaccination.","Early in the pandemic, it was thought that some existing antivirals, such as remdesivir and chloroquine, could have had some useful effects against Covid-19.",Not Divergent,Not Divergent
Correlations between vitamin D and Covid-19 are tenuous at best and such studies often fail to uphold standards of scientific rigor.,"Early in the pandemic, it was thought that sufficient vitamin D levels were associated with decreased risk for Covid-19 infection, lower ICU admissions, and mortality.",Divergent,Divergent
"Sufficient levels of vitamin D are merely one indication of having a healthy immune system, and it is in no way comparable to having a vaccine in terms of protection from Covid-19.","Early in the pandemic, it was thought that sufficient vitamin D levels were associated with decreased risk for Covid-19 infection, lower ICU admissions, and mortality.",Divergent,Divergent
India later dropped plasma therapy from its Covid-19 treatment guidelines after it was found to be ineffective.,"India used plasma therapy to treat seriously infected Covid-19 patients, and the treatment initially showed successful results.",Divergent,Divergent
Plasma therapy or transfusion has medical risks and side effects.,"Early in the pandemic, plasma therapy showed favorable results to deal with severe cases of Covid-19.",Not Divergent,Not Divergent
Official health organizations in the US do not recommend using plasma therapy to treat Covid-19.,"Early in the pandemic, plasma therapy showed favorable results to deal with severe cases of Covid-19.",Not Divergent,Not Divergent
A large number of studies found no benefit to using plasma therapy to treat Covid-19.,"Early in the pandemic, plasma therapy showed favorable results to deal with severe cases of Covid-19.",Divergent,Divergent
"All of these supposed cures were later found to be ineffective, especially in comparison with the high levels of protection conferred on those who receive high-quality vaccines.",A variety of medical cures were discussed for Covid-19 early in the pandemic.,Not Divergent,Not Divergent
"Assuming the successful development of a Covid-19 treatment, the same supply chain and distribution problems that hinder vaccine roll outs will affect pill roll outs, further lengthening the pandemic.","Work is being done to create a pill that can treat Covid-19, and it is expected to yield results by the end of 2021.",Not Divergent,Not Divergent
"Although there are medical alternatives to handling the symptoms of Covid-19, this does not prove that they are superior alternatives to vaccination.",There are other medical alternatives to tackle the Covid-19 pandemic.,Not Divergent,Not Divergent
"Although there are medical alternatives to handling the symptoms of Covid-19, this does not prove that they are superior alternatives to vaccination.",Alternative treatments could be superior to vaccines if vaccines are not widely available in a reasonable amount of time.,Not Divergent,Not Divergent
"In recent years, the percentage of elderly workers has grown in many countries with an aging population.","Because many elderly people do not work, having them remain isolated will not be too detrimental to the economy.",Divergent,Divergent
It is unethical to force the elderly to remain isolated instead of developing a vaccine that could allow them to live normally.,"Since the elderly are by far the group most susceptible to severe Covid-19 symptoms, if they remain isolated, the worst effects of the disease will be mitigated.",Divergent,Divergent
There are over 703 million elderly people around the world (p.1). It is unfeasible to isolate such a large percentage of the population.,"Since the elderly are by far the group most susceptible to severe Covid-19 symptoms, if they remain isolated, the worst effects of the disease will be mitigated.",Divergent,Divergent
"This is unrealistic, as the global economy relies on people leaving their homes to produce and transport items necessary for survival.","Just by social distancing and not coming in contact with others outside your family, the Covid-19 pandemic can be stopped.",Divergent,Divergent
"This is unrealistic, as the global economy relies on people leaving their homes to produce and transport items necessary for survival.","The Covid-19 pandemic has spurred the development of autonomous technology that can be used to deliver goods, reducing the number of humans needed.",Divergent,Divergent
"This could potentially result in widespread job losses, which will be bad for people's livelihoods.","The Covid-19 pandemic has spurred the development of autonomous technology that can be used to deliver goods, reducing the number of humans needed.",Divergent,Divergent
Long term isolation comes with many negative repercussions for the entire family.,"Just by social distancing and not coming in contact with others outside your family, the Covid-19 pandemic can be stopped.",Divergent,Divergent
Lockdowns cause severe economic disruption and are unsustainable in the long term.,"Lockdowns are also effective in fighting Covid-19, potentially saving millions of lives.",Divergent,Divergent
"Lockdowns are unlikely to completely eradicate the virus, making it likely that the virus will reemerge after lockdowns end.","Lockdowns are also effective in fighting Covid-19, potentially saving millions of lives.",Not Divergent,Not Divergent
The success of New Zealand’s Covid-19 elimination strategy is unlikely to be replicated in other countries.,New Zealand was able to effectively fight the Covid-19 pandemic through strict monitoring and testing.,Not Divergent,Not Divergent
"While case numbers have remained very low, New Zealand has not completely eliminated Covid-19.",New Zealand was able to effectively fight the Covid-19 pandemic through strict monitoring and testing.,Not Divergent,Not Divergent
"While case numbers have remained very low, New Zealand has not completely eliminated Covid-19.","While Covid-19 has not been fully eliminated, case numbers are negligible. In late June 2021, only 2 cases of Covid-19 were documented in New Zealand.",Not Divergent,Not Divergent
Rapid test kits are less accurate than traditional PCR tests.,"With cheap, rapid antigen tests, mass testing to minimize the spread of the virus can be performed.",Not Divergent,Not Divergent
"This is dependent on billions of people responsibly getting tested and the logistical support to make this possible, neither of which is realistic.","With cheap, rapid antigen tests, mass testing to minimize the spread of the virus can be performed.",Divergent,Divergent
"The success of social distancing methods relies on a lot of assumptions, which might not be true.","It is more realistic to keep using tested social distancing methods such as monitoring, testing, and contact tracing.",Not Divergent,Not Divergent
"The success of social distancing methods relies on a lot of assumptions, which might not be true.",Several studies have found that social distancing is effective at reducing the transmission of Covid-19.,Not Divergent,Not Divergent
"Social distancing and other recovery methods for Covid-19 do not provide immunity from the virus. Thus, we need something for the long run.","It is more realistic to keep using tested social distancing methods such as monitoring, testing, and contact tracing.",Divergent,Divergent
"These methods require ongoing disruptions to normal life. A vaccine merely requires one or two trips to a vaccination center, which is much more convenient overall.","It is more realistic to keep using tested social distancing methods such as monitoring, testing, and contact tracing.",Divergent,Divergent
The point of the global medical industry is to cure diseases. It is unclear why it should not attempt to cure Covid-19 as well.,Resources should be focused on containing the spread of Covid-19 through methods that have already been invested in and have been proven promising.,Divergent,Divergent
The point of the global medical industry is to cure diseases. It is unclear why it should not attempt to cure Covid-19 as well.,"Finding a cure for a disease can take a great deal of time, which we may not be able to afford during a pandemic.",Not Divergent,Not Divergent
"Pfizer is developing a pill that can treat Covid-19, and it is expected to be available by the end of 2021.","Finding a cure for a disease can take a great deal of time, which we may not be able to afford during a pandemic.",Not Divergent,Not Divergent
Other methods of containing Covid-19 have not proven effective.,Resources should be focused on containing the spread of Covid-19 through methods that have already been invested in and have been proven promising.,Not Divergent,Not Divergent
"There is a 'race gap' in Covid-19 deaths. To compensate, minorities should be treated preferentially.","According to the CDC, non-Hispanic blacks have the highest rate of obesity. Since Covid-19 deaths are suspected to be positively correlated with obesity, the gap is only normal.",Divergent,Divergent
"There is a 'race gap' in Covid-19 deaths. To compensate, minorities should be treated preferentially.","A June 2020 review study concluded that ""data on ethnicity in patients with COVID-19 in the published medical literature remains limited""; even though more evidence emerges in favor of such an interpretation.",Divergent,Divergent
"There is a 'race gap' in Covid-19 deaths. To compensate, minorities should be treated preferentially.",Black citizens are 74% more likely to contract coronavirus compared to white citizens. The higher incidence could explain this gap.,Not Divergent,Not Divergent
"There is a 'race gap' in Covid-19 deaths. To compensate, minorities should be treated preferentially.","There are other gaps in death statistics. For example, males are more likely to die. And so are the elderly. Focusing on one characteristic isn't helpful.",Divergent,Divergent
"in Switzerland, obesity rates in the Italian Cantons are lower than in the German speaking ones, still, the mortality rate is higher for Italian speaking Swiss citizens.","According to the CDC, non-Hispanic blacks have the highest rate of obesity. Since Covid-19 deaths are suspected to be positively correlated with obesity, the gap is only normal.",Divergent,Divergent
"That black citizens are more likely to catch Covid-19 is in itself a social inequality as the black citizens are more exposed to threats due to their socio-economic situation (more frontline workers, etc.).",Black citizens are 74% more likely to contract coronavirus compared to white citizens. The higher incidence could explain this gap.,Not Divergent,Not Divergent
Building bridges between citizens is a pathway to a more harmonious society.,This is only when done respectfully. In the case of covid treatment it is literally over the dead bodies of citizens.,Divergent,Divergent
"Black citizens are reportedly criminalized for wearing protective equipment. Thus, they have a harder time protecting themselves.","Masks are more relevant for the protection of others. Making it more difficult for black citizens to wear masks should, thus, be unrelated to the death gap.",Divergent,Divergent
There are plenty of instances where affirmative action is in place.,All humans are born equal. Granting preferential treatment to one race is violating this principle.,Divergent,Divergent
The entire discourse on race in the US illustrates how individuals are not treated equally.,All humans are born equal. Granting preferential treatment to one race is violating this principle.,Not Divergent,Not Divergent
"in Switzerland, obesity rates in the Italian Cantons are lower than in the German speaking ones, still, the mortality rate is higher for Italian speaking Swiss citizens.","According to the CDC, non-Hispanic blacks have the highest rate of obesity. Since Covid-19 deaths are suspected to be positively correlated with obesity, the gap is only normal.",Divergent,Divergent
New Age beliefs bring people hope.,"Hope is not always beneficial. Indeed, false hope can be quite dangerous from a health perspective.",Divergent,Divergent
"In a time of crippling debt, broken government, and high rates of anxiety, New Age beliefs offer people hope, and an escape from reality.",Escaping a harsh reality by refusing to face it or pretending it does not exist is hardly a desirable or effective strategy.,Divergent,Divergent
New Age beliefs answer tough questions about the universe.,Providing an answer to questions about the universe does not mean those answers are factual.,Divergent,Divergent
New Age beliefs answer tough questions about the universe.,Providing an answer to tough questions does not necessarily mean the anwers to those questions are beneficial for people.,Divergent,Divergent
New Age beliefs answer tough questions about the universe.,New Age philosophy does not attempt to provide answers to tough metaphysical questions but rather asks its followers to draw upon the literature and beliefs of an amalgamation of mainstream religions.,Divergent,Divergent
New Age beliefs answer tough questions about the universe.,"New Age spiritual ideology can be inconsistent, leading people to more confusion rather than answers.",Divergent,Divergent
New Age attempts to answer the metaphysical conception of life after death through a belief in reincarnation.,"Mainstream religions like Hinduism and Buddhism also believe in Reincarnation, this doesn’t make New Age special.",Not Divergent,Not Divergent
"An answer to a philosophical question does not need to be factually correct, but rather just needs to help the individual who subscribes to the answer.",Providing an answer to questions about the universe does not mean those answers are factual.,Not Divergent,Not Divergent
"Since a significant number of people subscribe to New Age beliefs, it is likely that those answers are beneficial for them.",Providing an answer to tough questions does not necessarily mean the anwers to those questions are beneficial for people.,Divergent,Divergent
"Since a significant number of people subscribe to New Age beliefs, it is likely that those answers are beneficial for them.",People do not always believe in things or act in ways that benefit themselves (e.g. those with drug addictions).,Divergent,Divergent
New Age beliefs have health benefits.,"New Age beliefs can lead people into medically questionable ""holistic"" health practices.",Divergent,Divergent
"Healthy eating is beneficial to mental health; therefore, New Age beliefs - which promote healthier eating and lifestyle changes - would offer these same benefits.",It is possible to value healthy eating even without having a structured belief system.,Not Divergent,Not Divergent
Holistic health practices can be beneficial as a complementary addition to professional medical treatment.,"New Age beliefs can lead people into medically questionable ""holistic"" health practices.",Divergent,Divergent
Holistic health practices can be beneficial as a complementary addition to professional medical treatment.,Some holistic herbal medicines can have negative interactions with traditional medicine.,Divergent,Divergent
"Acupuncture can be successful in treating mild pains and aches, as well as headaches, nausea, and migraines.",There are many risks to acupuncture treatment.,Divergent,Divergent
"All medical treatment comes with risk, acupuncture is generally considered safe as long as performed by a trained professional.",There are many risks to acupuncture treatment.,Divergent,Divergent
New age beliefs can facilitate self-improvement.,"The concept of ""self-improvement"" has become a product of capitalism and people can negatively be affected by the never-ending search for self-improvement.",Divergent,Divergent
"New Age beliefs encourage meditation, which can be beneficial for people.",Meditation can cause people to feel negative physical side-effects.,Divergent,Divergent
"New Age beliefs encourage meditation, which can be beneficial for people.","Meditation can bring up negative emotions and memories people have suppressed. It could cause people to experience ""panic, anxiety, fear, paranoia, depression, and grief.""",Divergent,Divergent
"Some forms of meditation have proven to make people experience positive emotions. Therefore, they are likely to be beneficial for people's emotional wellbeing.","Meditation can bring up negative emotions and memories people have suppressed. It could cause people to experience ""panic, anxiety, fear, paranoia, depression, and grief.""",Divergent,Divergent
"New Age beliefs encourage meditation, which can be beneficial for people.",Meditation can cause people to feel negative physical side-effects.,Divergent,Divergent
"New Age beliefs encourage meditation, which can be beneficial for people.","Meditation can bring up negative emotions and memories people have suppressed. It could cause people to experience ""panic, anxiety, fear, paranoia, depression, and grief.""",Divergent,Divergent
"Some forms of meditation have proven to make people experience positive emotions. Therefore, they are likely to be beneficial for people's emotional wellbeing.","Meditation can bring up negative emotions and memories people have suppressed. It could cause people to experience ""panic, anxiety, fear, paranoia, depression, and grief.""",Divergent,Divergent
Much of the attention given to herbal remedies in New Age spirituality is rooted in the scientifically proven benefits of certain herbs.,Many New Age beliefs are more spiritual than scientific in nature.,Divergent,Divergent
It could be argued that most religious beliefs have not been proven by science either.,New Age Beliefs have not been proven by science.,Not Divergent,Not Divergent
There are phenomena that cannot be proven by science.,New Age Beliefs have not been proven by science.,Not Divergent,Not Divergent
Cults are defined by typically exclusive groups with uniform beliefs. New Age followers are a part of a broader New Age Movement that has less of a strict overarching doctrine of beliefs.,New Age beliefs promote a cult-like mentality.,Divergent,Divergent
Holistic health practices can be beneficial as a complementary addition to professional medical treatment.,"New Age beliefs can lead people into medically questionable ""holistic"" health practices.",Divergent,Divergent
Holistic health practices can be beneficial as a complementary addition to professional medical treatment.,Some holistic herbal medicines can have negative interactions with traditional medicine.,Divergent,Divergent
"Acupuncture can be successful in treating mild pains and aches, as well as headaches, nausea, and migraines.",There are many risks to acupuncture treatment.,Divergent,Divergent
"All medical treatment comes with risk, acupuncture is generally considered safe as long as performed by a trained professional.",There are many risks to acupuncture treatment.,Not Divergent,Not Divergent
"Some of the main recommendations of New Age beliefs are based on a philosophical guideline to improve one's quality of life (such as ""be authentic"" or ""know yourself"") which are not dangerous.",New Age Beliefs are dangerous.,Divergent,Divergent
Appropriation of other cultures is not necessarily bad.,New Age Beliefs appropriate from other cultures.,Not Divergent,Not Divergent
Appropriation of other cultures is not necessarily bad.,"While appropriation from other cultures is not necessarily bad, New Age beliefs often appropriate from other cultures in a way that continues to privilege Western modes of knowing. This form of appropriation is bad.",Not Divergent,Not Divergent
Appropriation of other cultures is not necessarily bad.,Cultural appropriation is wrong when the appropriator makes a profit from it.,Not Divergent,Not Divergent
"There is an important difference between cultural appropriation and cultural appreciation, and New Age Beliefs can represent both cases.",New Age Beliefs appropriate from other cultures.,Not Divergent,Not Divergent
"New Age spirituality, to some extent, was formed as a reaction to egotistical Western individualism.","New Age beliefs are egotistical, and can encourage narcissism.",Divergent,Divergent
The same could easily be said for mainstream religions.,"New Age beliefs are egotistical, and can encourage narcissism.",Divergent,Divergent
The same could easily be said for mainstream religions.,"While it can be true that mainstream religions encourage narcissism, that does not negate how the same is engendered in New Age religions.",Not Divergent,Not Divergent
Puberty blockers can affirm one's bodily autonomy by enabling the adolescent to decide what happens to their body.,"In most places, the adolescent cannot choose to get a tattoo or have cosmetic surgery, so denying the right to block puberty would not violate bodily autonomy more than is currently acceptable.",Divergent,Divergent
Not getting a tattoo doesn't lead to serious psychological harm.,"In most places, the adolescent cannot choose to get a tattoo or have cosmetic surgery, so denying the right to block puberty would not violate bodily autonomy more than is currently acceptable.",Divergent,Divergent
Puberty blockers are recommended by experts as a treatment option for transgender or gender diverse young people are experiencing gender dysphoria.,"Just because puberty blockers are currently recommended to treat gender dysphoria, this does not explain why this should be the case.",Divergent,Divergent
"There is no evidence that gender identity comes from the presence of pubertal hormones or secondary sex characteristics, and therefore no evidence that puberty blockers would hinder an adolescent's ability to define their identity.","their use leaves a young person in developmental limbo without the benefit of pubertal hormones or secondary sexual characteristics, which would tend to consolidate gender identity.",Divergent,Divergent
"Even if puberty blockers involve a few negative effects, most adolescents state that they are happy with their decision and that the happiness it brought to them was more important than the negative consequences.",Some experts have expressed concerns that puberty blockers might adversely impact cognitive development in adolescent people.,Divergent,Divergent
Puberty blockers function as an alternative to gender affirmation surgery until adolescents are old enough to give informed consent,Adolescents are unlikely to be thoroughly informed about puberty-blocking medication.,Divergent,Divergent
"Prevents the spread of viruses such as aids, hepatitis etc.",A study overview of the effectiveness of needle and syringe programs reported mixed results regarding the spread of STIs.,Divergent,Divergent
"Prevents the spread of viruses such as aids, hepatitis etc.","In some contexts, despite effective needle exchanges, hepatitis infections continue to rise.",Divergent,Divergent
Evidence shows that the use of low dead space detachable syringe prevents new HCV infections.,A study overview of the effectiveness of needle and syringe programs reported mixed results regarding the spread of STIs.,Divergent,Divergent
Efficacy rates can be further improved by reducing the stigma surrounding needle exchange and drug use.,It isnt 100% effective at keeping used needles of the streets,Not Divergent,Not Divergent
"In absence of alternatives, needle exchange programs are morally acceptable and even desirable.",Needle exchange is akin to the state taking a moral position that taking harmful drugs is acceptable.,Divergent,Divergent
