text1,text2,ZS response,final_val
There are more ethical routes to obtain animal products that emphasize animal welfare and dignity.,Animals raised for human use are often treated cruelly.,Not Divergent,Not Divergent
There are more ethical routes to obtain animal products that emphasize animal welfare and dignity.,"Humane farming still necessitates slaughter or mutilation. As such, it does not meaningfully reduce the suffering inflicted upon animals.",Divergent,Divergent
There are more ethical routes to obtain animal products that emphasize animal welfare and dignity.,"Ethical farming practices are rarely used, meaning most people do not have access to - or cannot afford - ethically produced meat.",Divergent,Divergent
Purchasing from small-scale producers of animal products is more ethical than purchasing from industrial farms.,"While purchasing from small-scale producers may be more ethical, most consumers prioritize the cost and ease of meat over the ethics of its production.",Not Divergent,Not Divergent
Purchasing from small-scale producers of animal products is more ethical than purchasing from industrial farms.,Small-scale meat production would be unable to satisfy global demand for meat.,Divergent,Divergent
"Scientific advancements, such as lab-grown meat, make it possible for people to eat meat without animal farming and slaughter.","While some products exist, the mass availability of affordable cultured meat is still a long way off.",Not Divergent,Not Divergent
The slaughter of animals using kosher or halal rules makes the process as quick and painless as possible (p. 31).,"Halal and kosher slaughter methods may actually be crueler than secular farming methods, as they do not stun the animals before killing them, causing more suffering.",Divergent,Divergent
"Hunting, if done ethically, can give animals a more peaceful death than they would have experienced at the hands of a non-human predator (p. 183).","Humane farming still necessitates slaughter or mutilation. As such, it does not meaningfully reduce the suffering inflicted upon animals.",Divergent,Divergent
Organic farming places a strong emphasis on animal welfare and requires that animals are kept healthy and in humane conditions.,"Humane farming still necessitates slaughter or mutilation. As such, it does not meaningfully reduce the suffering inflicted upon animals.",Divergent,Divergent
There are many companies that produce certified humane animal products.,"Ethical farming practices are rarely used, meaning most people do not have access to - or cannot afford - ethically produced meat.",Divergent,Divergent
"Halal meat - seen by Muslims as the only ethical way to kill an animal - is widely practised throughout the world. Therefore, it is feasible to use such methods on a large scale.","Ethical farming practices are rarely used, meaning most people do not have access to - or cannot afford - ethically produced meat.",Divergent,Divergent
"Many countries have begun mandating that animals be stunned before slaughter, making the process significantly less painful for the animal.","Ethical farming practices are rarely used, meaning most people do not have access to - or cannot afford - ethically produced meat.",Divergent,Divergent
Sustainable livestock farming is not contributing to significant decreases in animal populations. Decreasing animal populations is a problem specific to industrial livestock farming.,Industrial agriculture can dangerously decrease animal populations.,Not Divergent,Not Divergent
Properly managed animal farming can benefit biodiversity.,"In a vegan world, fewer species would be at risk of extinction.",Divergent,Divergent
Properly managed animal farming can benefit biodiversity.,Industrial farming is a major cause of the loss of biodiversity.,Divergent,Divergent
"If lost herds are not replaced with ruminant animals, deserts will be created, causing far more environmental damage than animal greenhouse gases.",The argument that grazing animals can help fight climate change has been challenged by scientists who argue that any environmental benefits are offset by the volume of greenhouse gases emitted by the livestock.,Divergent,Divergent
"If lost herds are not replaced with ruminant animals, deserts will be created, causing far more environmental damage than animal greenhouse gases.","Beef agriculture is the most significant cause of tropical deforestation, which accounts for around 10% of global warming emissions.",Divergent,Divergent
"Wild pigs are destructive, costing the US an estimated $2.5 billion yearly in damages and control costs. It is therefore appropriate for farmers to kill these animals.",Animal agriculture severely harms wildlife as farmers tend to kill wildlife in order to protect their livestock (p. 1).,Divergent,Divergent
"If all humans go vegan, entire ecosystems could be disrupted by the overpopulation of livestock if they were released into the wild.",A vegan society would cause singificantly less harm to wildlife.,Divergent,Divergent
"If all humans go vegan, entire ecosystems could be disrupted by the overpopulation of livestock if they were released into the wild.",Effective vegan methods to control animal populations exist.,Divergent,Divergent
"If all humans go vegan, entire ecosystems could be disrupted by the overpopulation of livestock if they were released into the wild.",Natural selection will correct for species' overpopulation eventually.,Divergent,Divergent
"If all humans go vegan, entire ecosystems could be disrupted by the overpopulation of livestock if they were released into the wild.","It's unlikely that livestock would be released into the wild. The livestock would probably still be slaughtered. However, breeding would likely decrease according to demand, reversing the production growth.",Divergent,Divergent
Human-introduced species have historically devastated local wildlife populations across the world.,Many invasive species have been introduced to new territories on vegan crops.,Not Divergent,Not Divergent
"Not only would releasing livestock into the wild be unethical in terms of its impact on wildlife, but it would be unethical in terms of the harms it would inflict on livestock, who have not been bred to survive in the wild.",Feral animals are proof that domesticated animals - including livestock - can successfully return to the wild.,Divergent,Divergent
"The castration of farm animals is routinely performed surgically and without anaesthesia. Any en-masse neutering for population control would likely be performed in the same way, causing significant suffering.",Neutering can reduce population sizes without killing any animals.,Divergent,Divergent
"The castration of farm animals is routinely performed surgically and without anaesthesia. Any en-masse neutering for population control would likely be performed in the same way, causing significant suffering.","Anaesthesia has been used when neutering wild cats. This suggests it could be used when neutering farm animals, even if it is not currently.",Not Divergent,Not Divergent
"The castration of farm animals is routinely performed surgically and without anaesthesia. Any en-masse neutering for population control would likely be performed in the same way, causing significant suffering.",Inflicting some amount of pain and distress on animals is better than killing them.,Divergent,Divergent
"Hunting can be a more effective method to control overpopulation and invasive animal species, and can rebalance ecosystems..",Effective vegan methods to control animal populations exist.,Divergent,Divergent
"Hunting can be a more effective method to control overpopulation and invasive animal species, and can rebalance ecosystems..","Many species of wild animals have been and continue to be hunted to extinction or near extinction (p. R551), including by farmers.",Divergent,Divergent
Natural selection does not guarantee a favorable outcome for native species and may lead to the extinction of many species.,Natural selection will correct for species' overpopulation eventually.,Divergent,Divergent
"Humans have the right to treat animals in such a way as meets their needs. As such, they have few obligations to minimize the suffering of animals.",Veganism reduces both human and animal suffering.,Divergent,Divergent
"Humans have the right to treat animals in such a way as meets their needs. As such, they have few obligations to minimize the suffering of animals.","Animals should be considered to have innate rights, which are violated by non-vegan practices. Therefore, eating animals relies on speciesist conceptions of animals.",Divergent,Divergent
"Humans have the right to treat animals in such a way as meets their needs. As such, they have few obligations to minimize the suffering of animals.",The fact that animals can suffer makes them worthy of moral concern and implies that humans ought to not consume them.,Divergent,Divergent
It is natural for humans to subordinate animals for their needs.,The fact that an action is natural does not imply that it is moral.,Divergent,Divergent
It is natural for humans to subordinate animals for their needs.,"It is rare for humans to desire to kill animals, and their physiology suggests they are not designed to do so.",Divergent,Divergent
"Humans are just another type of animal. Therefore, we are only as morally obliged not to kill or dominate other species as they are morally obliged not to kill or dominate each other.","Most of the animals killed by humans for food - such as cows, pigs, and chickens - do not usually kill humans or each other.",Divergent,Divergent
Most predators are not eaten by their prey. The fact that gazelles do not eat lions is not a reason to stop lions from eating gazelles.,"Most of the animals killed by humans for food - such as cows, pigs, and chickens - do not usually kill humans or each other.",Divergent,Divergent
Many non-human animals use tools to kill their prey.,"Human bodies are largely not able to kill animals on their own, implying it is not natural to do so. Humans often need tools to kill animals, unlike other predators.",Divergent,Divergent
There is evidence that humans have innate hunting traits and possess a natural hunting instinct.,"It is rare for humans to desire to kill animals, and their physiology suggests they are not designed to do so.",Divergent,Divergent
The fact that humans have greater rational faculties than animals makes them entitled to do what they wish with animals.,"From a biological and psychological perspective, the distinction between humans and animals is small.",Divergent,Divergent
"Since animals do not possess free will to the same extent as humans, they cannot have the same rights (p. 538).","Infants do not possess the rational faculties of adults, yet are considered to have rights.",Divergent,Divergent
"Since animals do not possess free will to the same extent as humans, they cannot have the same rights (p. 538).","A lack of free will may mean that animals do not have positive rights, but they could still have negative rights, for which free will is not necessary.",Divergent,Divergent
"An animal's desire to live does not imply its right to live. Under the concept of survival of the fittest, everything wants to survive, but only the fittest will.","Just like humans, animals desire to live.",Not Divergent,Not Divergent
The mirror test is a very unreliable test of self-awareness.,"A number of animals have passed the mirror test, proving that they can recognise themselves as individuals.",Divergent,Divergent
"To be a moral actor, one must be capable of making moral decisions. Animals do not have this ability.","From a biological and psychological perspective, the distinction between humans and animals is small.",Divergent,Divergent
"To be a moral actor, one must be capable of making moral decisions. Animals do not have this ability.","Even if morals only apply to human actions, they still constrain what humans are morally allowed to do to animals.",Not Divergent,Not Divergent
"To be a moral actor, one must be capable of making moral decisions. Animals do not have this ability.",It is immoral to do harm to a person who is asleep or in a temporary coma as they are still moral agents. The same applies to animals.,Divergent,Divergent
Complex cognitive differences in how humans think and experience emotions mean that it is natural for us to perceive ourselves as superior to other animals.,"From a biological and psychological perspective, the distinction between humans and animals is small.",Divergent,Divergent
Complex cognitive differences in how humans think and experience emotions mean that it is natural for us to perceive ourselves as superior to other animals.,"Many mammals can experience similar mental conditions to humans, including depression, Obsessive-Compulsive Disorder, and anxiety disorders.",Divergent,Divergent
"Plants have many of the qualities generally used to justify granting rights to humans and animals. By this logic, they too should have individual rights.","Animals should be considered to have innate rights, which are violated by non-vegan practices. Therefore, eating animals relies on speciesist conceptions of animals.",Not Divergent,Not Divergent
"Plants have many of the qualities generally used to justify granting rights to humans and animals. By this logic, they too should have individual rights.","The consumption of fruit by other organisms is an essential part of many plants' reproduction systems, so eating fruit is compatible with these plants’ rights.",Not Divergent,Not Divergent
"Plants have many of the qualities generally used to justify granting rights to humans and animals. By this logic, they too should have individual rights.","Plants lack the nervous system and pain receptors necessary to experience pain, and its accompanying emotions, in the way that sentient beings do (p. 883).",Divergent,Divergent
That plants react to damage is evidence that these organisms do not want to die.,"All living things, even bacteria, respond to stimulus (p. 558). Yet, not all living things are sentient in a morally relevant sense.",Divergent,Divergent
Experts in the field of plant neurobiology can not agree on whether or not plants possess the equivalent of a brain and nervous system.,"Plants lack the nervous system and pain receptors necessary to experience pain, and its accompanying emotions, in the way that sentient beings do (p. 883).",Not Divergent,Not Divergent
A being’s ability to suffer does not entitle them to specific protections or rights.,The fact that animals can suffer makes them worthy of moral concern and implies that humans ought to not consume them.,Divergent,Divergent
A being’s ability to suffer does not entitle them to specific protections or rights.,"The experience of pain and pleasure is the most important moral consideration there is. Since animals can experience them, it is wrong to inflict unnecessary suffering on them.",Divergent,Divergent
Many vegan practices and portrayals of veganism are racist. These would become more harmful and widespread if everyone were vegan.,Veganism reduces both human and animal suffering.,Divergent,Divergent
Many vegan practices and portrayals of veganism are racist. These would become more harmful and widespread if everyone were vegan.,"Many vegan companies, like Beyond Meat and Miyoko's, have proactively taken anti-racist stances and tried to increase awareness of structural racism.",Divergent,Divergent
Many vegan practices and portrayals of veganism are racist. These would become more harmful and widespread if everyone were vegan.,More widespread veganism would likely lead to more inclusive dietary advice.,Divergent,Divergent
Many vegan practices and portrayals of veganism are racist. These would become more harmful and widespread if everyone were vegan.,"Many meat products are guilty of environmental racism, whereby industrial livestock production disproportionally pollutes Black, Latinx and Indigenous areas.",Not Divergent,Not Divergent
"Veganism is typically depicted using white, affluent individuals, despite its non-white roots.","The lack of representation of people of color is a general problem of these countries. It is not caused by, but rather reflected in, veganism.",Not Divergent,Not Divergent
"Veganism is typically depicted using white, affluent individuals, despite its non-white roots.",Veganism is primarily a first-world trend and is most popular in Western countries and cities.,Not Divergent,Not Divergent
Advertisements for veganism have made problematic comparisons between the suffering of animals and the suffering experienced by minority communities.,Comparisons between human and animal suffering effectively challenge the mismatch between our moral considerations of humans and animals.,Divergent,Divergent
Advertisements for veganism have made problematic comparisons between the suffering of animals and the suffering experienced by minority communities.,"In a world where everyone is vegan, there would be no need for advertisements for veganism.",Divergent,Divergent
"Despite the growing popularity of global veganism, white men continue to represent the majority of subjects in clinical trials and other forms of health research, including dietary research (p. 1).",More widespread veganism would likely lead to more inclusive dietary advice.,Not Divergent,Not Divergent
Universal veganism would exploit and kill more animals than it would save.,Veganism reduces both human and animal suffering.,Divergent,Divergent
Universal veganism would exploit and kill more animals than it would save.,"Raising animals also requires the production of plants, meaning the same suffering will occur. At least, with veganism, an additional set of animals do not suffer.",Divergent,Divergent
Universal veganism would exploit and kill more animals than it would save.,The accidental deaths resulting from growing and harvesting plants are morally different from the intentional deaths caused by slaughtering animals.,Divergent,Divergent
Universal veganism would exploit and kill more animals than it would save.,Methods like indoor or hydroponic farming and cultured meat involve far less animal suffering.,Divergent,Divergent
The agriculture industry uses insects like bees to grow crops (p. 3). Universal veganism would require the greater exploitation of such insects.,"Bees would pollinate plants regardless of whether they are industrially grown by farmers or exist in the wild. Therefore, the role of pollination in the agriculture industry does not constitute exploitation.",Divergent,Divergent
"Farmers have historically taken land away from wildlife to farm crops, threatening some species. This is especially true of palm oil cultivation.","Since a number of prominent vegan organizations have been very critical of palm oil, many vegans avoid using it.",Not Divergent,Not Divergent
Veganism is unhealthy.,All humans should be vegan.,Divergent,Divergent
Veganism is unhealthy.,Many expert organizations agree that a vegan diet can be as healthy as an omnivorous one (p. 1).,Divergent,Divergent
Veganism is unhealthy.,Veganism can help prevent the emergence and spread of diseases.,Divergent,Divergent
Veganism is unhealthy.,"Global veganism could help eradicate world hunger, the greatest health crisis facing humankind in the long term (p. 1).",Divergent,Divergent
"A vegan diet is not well-suited for vulnerable individuals or people with lifestyles requiring specialised nutrition, who may be unable to remove animal products from their diet.","Vegan diets can be adaptable and suitable for many kinds of complex or specific dietary needs. For example, there is mounting evidence that a plant-based diet can benefit athletes despite their complex nutritional needs.",Divergent,Divergent
"A vegan diet is not well-suited for vulnerable individuals or people with lifestyles requiring specialised nutrition, who may be unable to remove animal products from their diet.","It is currently virtually impossible for vegans to entirely avoid animal products. As such, people should be considered vegan if they do as much as possible to remove animal products from their lives, even if they have to use them on occasion.",Not Divergent,Not Divergent
Some medical conditions and medication that affect nutrition can prevent a person from going vegan.,Many processed vegan foods are fortified with nutrients typically found in animal products.,Not Divergent,Not Divergent
Some medical conditions and medication that affect nutrition can prevent a person from going vegan.,There are very few people for whom some version of a vegan diet is not advisable.,Divergent,Divergent
"The most common trigger foods for some medical conditions - such as celiac disease, irritable bowel syndrome (IBS) (p. 547), and G6PD deficiency - are often staples of a vegan diet. People who have these conditions may find veganism difficult.","Although top allergens are also the top vegan protein sources (soy and wheat), most vegan companies offer products made from peas and almonds.",Not Divergent,Not Divergent
"The most common trigger foods for some medical conditions - such as celiac disease, irritable bowel syndrome (IBS) (p. 547), and G6PD deficiency - are often staples of a vegan diet. People who have these conditions may find veganism difficult.",People can successfully live with IBS while following a vegan diet.,Not Divergent,Not Divergent
"Some medications and medical conditions can create predispositions for anaemia, which can cause blindness (p. 1). As vegan diets can be low in iron, veganism can be dangerous for people with these conditions.",The American Journal of Clinical Nutrition has argued that vegans generally have adequate iron intake and do not experience anemia at a higher rate than others (p. 1629S).,Divergent,Divergent
"Plant sources of iron only contain nonheme forms of iron, while meat sources contain both heme and nonheme. Having both sources makes iron more available for absorption and use in the body.",People with hemochromatosis can benefit greatly from a vegan diet due to plants' less absorbable nonheme iron (p. 66).,Not Divergent,Not Divergent
"Many older people already struggle with health complications. Malnutrition, which is more commonly seen in vegan diets, could make these health conditions worse.","Many older people experience heart problems, which are often exacerbated by eating large amounts of red or processed meat.",Not Divergent,Not Divergent
The restrictive nature of a vegan diet may exacerbate eating disorders or trigger those who suffer from them.,The belief that veganism exacerbates eating disorders is a stereotype which is often perpetuated by disorder treatment centers.,Divergent,Divergent
The restrictive nature of a vegan diet may exacerbate eating disorders or trigger those who suffer from them.,There is no evidence of a direct causal link between veganism and eating disorders.,Divergent,Divergent
Veganism can be adopted as a way to legitimise continued restrictive eating behaviour (pp. 5-6).,"If everyone were vegan, veganism would no longer be seen as restrictive. This would diminish the attractiveness of veganism to people with restrictive eating disorders.",Divergent,Divergent
"Attempting to adhere to a strict vegan diet can lead to orthorexia, an obsession with eating a ""pure"" diet.","A study found no link between orthorexia nervosa and veganism or vegetarianism, instead citing ethical reasons as the motivation behind these diets (p. 1).",Divergent,Divergent
"Some vegans, like those who follow a raw food vegan diet, do not obtain the nutrients fortified in processed vegan foods.",Many processed vegan foods are fortified with nutrients typically found in animal products.,Not Divergent,Not Divergent
Individuals suffering from ineffective biosynthesis conditions - such as retinol deficiency and Smith-Lemli-Opitz syndrome - cannot utlise the nutrients in fortified vegan products and need to consume some animal products (p. 1).,Many processed vegan foods are fortified with nutrients typically found in animal products.,Not Divergent,Not Divergent
"Since a strict vegan diet may not meet the nutritional requirements of children and adolescents (p. 6), it should not be forced on children until they are old enough to choose it for themselves.","Children are often pressured into eating meat by their parents, cultural conditioning, and advertisements (p. 6).",Divergent,Divergent
"Since a strict vegan diet may not meet the nutritional requirements of children and adolescents (p. 6), it should not be forced on children until they are old enough to choose it for themselves.","Parents should have the right to raise a child in accordance with their own values. When they are old enough, children can make their own decisions.",Not Divergent,Not Divergent
Deficiencies common in vegan diets increase the risk of growth and developmental problems in children and babies.,"Mothers can breastfeed their children for years, and breast milk from vegan mothers has comparable nutritional value to that of non-vegans.",Divergent,Divergent
"Unless carefully balanced, a vegan diet can impair brain development in children.",Children of vegetarian mothers do not have a higher incidence of brain development issues than the children of omnivores (p. 1).,Divergent,Divergent
"Some vegans do not believe that breastfeeding is vegan. Avoiding breastfeeding is nutritionally sub-optimal, as breastmilk is a complete nutrient source.","Mothers can breastfeed their children for years, and breast milk from vegan mothers has comparable nutritional value to that of non-vegans.",Not Divergent,Not Divergent
"Some vegans do not believe that breastfeeding is vegan. Avoiding breastfeeding is nutritionally sub-optimal, as breastmilk is a complete nutrient source.",Avoiding consensually sourced human breastmilk is a controversial form of veganism. A more moderate approach could be pursued instead.,Not Divergent,Not Divergent
"Since babies and young children cannot decide what they eat, all food (including plant-based food) is essentially forced upon them.","Children are often pressured into eating meat by their parents, cultural conditioning, and advertisements (p. 6).",Not Divergent,Not Divergent
"If a parent thinks that stealing is acceptable, that does not mean they should be allowed to raise their child to be a thief.","Parents should have the right to raise a child in accordance with their own values. When they are old enough, children can make their own decisions.",Divergent,Divergent
"Many people with common disabilities may find veganism more challenging due to the time, energy, and fine motor skills required to prepare many vegan foods.",Disabled vegan advocates have argued that special accommodations can be made for disabled people where necessary.,Not Divergent,Not Divergent
"Iron and zinc are two of the most common nutrient deficiencies in athletes' diets, and are nutrients which are largely unavailable in vegan diets.","Vegan diets can be adaptable and suitable for many kinds of complex or specific dietary needs. For example, there is mounting evidence that a plant-based diet can benefit athletes despite their complex nutritional needs.",Divergent,Divergent
"It is often necessary for a vegan diet to include food supplements, as it lacks specific essential nutrients contained in a healthy diet.","If adequate and correct supplementation can fill in the gaps of a limited or incomplete diet, it can be considered complete and healthy (p. 1).",Not Divergent,Not Divergent
"It is often necessary for a vegan diet to include food supplements, as it lacks specific essential nutrients contained in a healthy diet.",Research suggests that no significant vitamin or mineral deficiencies affect the vegan population compared to non-vegans (p. 2). This is largely because most core vitamins can be easily obtained on a vegan diet.,Divergent,Divergent
"It is often necessary for a vegan diet to include food supplements, as it lacks specific essential nutrients contained in a healthy diet.","Some nutrients and vitamins are actually easier to obtain with a vegan diet, compared to a meat-eating one.",Divergent,Divergent
Those following a vegan diet are at an increased risk of vitamin B12 deficiency.,A study detailing individuals with a low normal or deficient B12 range showed that there is no significant difference the between those who eat meat and those who do not (pp. 514-515).,Divergent,Divergent
Those following a vegan diet are at an increased risk of vitamin B12 deficiency.,The B12 found in meat is often supplemented into the animal's food rather than being an innate component of it.,Not Divergent,Not Divergent
Those following a vegan diet are at an increased risk of vitamin B12 deficiency.,Many vegan foods are fortified with bacteria-derived vitamin B12. B12 in fortified foods has greater bioavailability than that found in animal products.,Not Divergent,Not Divergent
Vegans are more deficient than meat-eaters in the omega-3 fatty acids EPA and DHA (p. 333).,Omega-3 and DHA are both readily available from a number of vegan food products and supplements.,Divergent,Divergent
Vegans are more deficient than meat-eaters in the omega-3 fatty acids EPA and DHA (p. 333).,"EPA and DHA omega-3 fatty acids could be created from converting plant-based ALA and SDA in the body, albeit at a slow rate.",Not Divergent,Not Divergent
"Conversion of the plant-sourced omega-3 (ALA) to animal-sourced omega-3s (EPA and DHA) can be very slow, suggesting that vegans will struggle to obtain enough omega-3 fats.","EPA and DHA omega-3 fatty acids could be created from converting plant-based ALA and SDA in the body, albeit at a slow rate.",Not Divergent,Not Divergent
Iodine is not consistently available from vegan foods.,"Table salt is iodized in many countries because iodine deficiency is recognized as a public health concern among many people, not just vegans.",Not Divergent,Not Divergent
Iodine is not consistently available from vegan foods.,"High amounts of iodine are naturally present in seaweed, which can be cultivated in a variety of coastline environments.",Not Divergent,Not Divergent
Supplements do not replace the need for a varied diet.,"If adequate and correct supplementation can fill in the gaps of a limited or incomplete diet, it can be considered complete and healthy (p. 1).",Divergent,Divergent
"The nutrients in supplements may not be absorbed during digestion as effectively as those in whole foods, making them less optimal to fill the gaps left by animal products.","If adequate and correct supplementation can fill in the gaps of a limited or incomplete diet, it can be considered complete and healthy (p. 1).",Divergent,Divergent
Some vegan foods contain anti-nutrients. These can prevent people from absorbing nutrients they would typically get from meat.,Research suggests that no significant vitamin or mineral deficiencies affect the vegan population compared to non-vegans (p. 2). This is largely because most core vitamins can be easily obtained on a vegan diet.,Divergent,Divergent
Some vegan foods contain anti-nutrients. These can prevent people from absorbing nutrients they would typically get from meat.,"Anti-nutrients from plant-based foods are not a concern for human health and may actually help lower the absorption of proteins and phosphates (p. 19), high levels of which can lead to kidney damage.",Divergent,Divergent
"Even if some vegan foods have higher amounts of certain vitamins and nutrients, it may nonetheless be easier to access all the nutrients one needs with an omnivorous diet.","Some nutrients and vitamins are actually easier to obtain with a vegan diet, compared to a meat-eating one.",Divergent,Divergent
"Many animal products provide a complete protein source, whereas most vegan foods do not. As a result, obtaining enough high quality, bioavailable protein through a vegan diet can be challenging.","Some vegan foods, like quinoa, can provide vegans with a complete protein source.",Not Divergent,Not Divergent
"Many animal products provide a complete protein source, whereas most vegan foods do not. As a result, obtaining enough high quality, bioavailable protein through a vegan diet can be challenging.",Concerns about protein consumption in developed countries are exaggerated. Most vegans already get plenty of protein in their diets.,Divergent,Divergent
"Many animal products provide a complete protein source, whereas most vegan foods do not. As a result, obtaining enough high quality, bioavailable protein through a vegan diet can be challenging.","While many Americans consume sufficient amounts of protein, the processed meat they consume to obtain it is often high in sugar and fat. Getting protein primarily from plant sources may help tackle this issue.",Not Divergent,Not Divergent
Protein-rich vegan foods can contain anti-nutrients like lectins that lower the bioavailability of the protein's amino acids (p. 120).,"Anti-nutrients from plant-based foods are not a concern for human health and may actually help lower the absorption of proteins and phosphates (p. 19), high levels of which can lead to kidney damage.",Divergent,Divergent
Protein-rich vegan foods can contain anti-nutrients like lectins that lower the bioavailability of the protein's amino acids (p. 120).,"The above study examined the effects of uncooked soybeans, peas, and fava beans on pigs. We cannot assume that the same effect will be present in humans when the foods are cooked (p. 4).",Not Divergent,Not Divergent
Protein consumption among older people is too low in some countries (p. 1).,Concerns about protein consumption in developed countries are exaggerated. Most vegans already get plenty of protein in their diets.,Divergent,Divergent
"While it may back veganism as a healthy option, the AND's lack of diversity among its members and within its research suggests it may not support marginalised communities to follow such a lifestyle.",The Academy of Nutrition and Dietetics (AND) has supported a well-planned vegan diet as nutritionally healthy and adequate since 2009 (p. 1266).,Not Divergent,Not Divergent
Nutritionists at the University of Oxford have highlighted that scientists do not know enough about the effects of vegan diets to make clear judgements about their healthiness.,Many expert organizations agree that a vegan diet can be as healthy as an omnivorous one (p. 1).,Divergent,Divergent
"While USDA dietary guidelines state that a healthy nutritional profile can be gained from a vegetarian diet (p. 33), they do not make the same claim for a vegan diet.",Many expert organizations agree that a vegan diet can be as healthy as an omnivorous one (p. 1).,Divergent,Divergent
"The WHO has warned that meat substitutes can lead to negative health impacts, despite many people considering them to be part of a healthy vegan diet.",Many expert organizations agree that a vegan diet can be as healthy as an omnivorous one (p. 1).,Not Divergent,Not Divergent
"Cholera, one of the deadliest diseases in history, is associated with poor human hygiene and sewage disposal, not animals.",Some of the worst disease outbreaks in human history have been linked to poor conditions in meat markets and factory farms. Universal veganism would reduce the likelihood of these outbreaks.,Divergent,Divergent
Plant-based agriculture can also spread diseases.,"The raising and selling of livestock as meat spreads food-borne and zoonotic diseases (such as E. coli, toxoplasmosis, and swine flu). A vegan society reduces the potential that pathogens will transfer between animals and humans.",Not Divergent,Not Divergent
Plant-based agriculture can also spread diseases.,Animal diseases are more likely to pass to humans than diseases in plant crops due to genetic and biochemical similarities.,Divergent,Divergent
Plant-based agriculture can also spread diseases.,Food-borne illnesses in crops may still come from livestock (pp. 15-16).,Not Divergent,Not Divergent
"As vegans are increasingly growing their own food, they may be at a greater risk of contracting toxoplasmosis from cat faeces in gardens and vegetable plots.","The raising and selling of livestock as meat spreads food-borne and zoonotic diseases (such as E. coli, toxoplasmosis, and swine flu). A vegan society reduces the potential that pathogens will transfer between animals and humans.",Not Divergent,Not Divergent
Some farm chickens are not given any antibiotics.,Industrial animal farming promotes the growth of antibiotic-resistant bacteria.,Not Divergent,Not Divergent
Healthy non-vegan diets can be low in cholesterol.,"Since it lowers the level dietary cholesterol, a vegan diet significantly reduces the risk of ischemic heart disease compared to an omnivorous diet (p. 3640).",Not Divergent,Not Divergent
"Many vegan meat alternatives have high amounts of sodium, which can increase the risk of heart disease and stroke.","Since it lowers the level dietary cholesterol, a vegan diet significantly reduces the risk of ischemic heart disease compared to an omnivorous diet (p. 3640).",Divergent,Divergent
"Vegans can still eat some of the unhealthy aspects of an omnivore's diet (such as saturated fat, sugar, and salt). Healthy diets need to reduce all foods that increase the risk of heart disease, not just animal-based ones.","A vegan diet can help prevent heart disease, which is the leading cause of human death worldwide.",Not Divergent,Not Divergent
Some people gain weight on a vegan diet.,"Vegan populations are, on average, less likely to suffer from obesity (p. 1267), a major risk factor for many diseases and health problems (p. 5).",Not Divergent,Not Divergent
The link between dairy and breast cancer has been challenged.,The consumption of dairy and red meat has been linked to an increased risk of developing cancer.,Not Divergent,Not Divergent
Drinking low-fat milk may reduce one's risk of getting colorectal cancer (p. 1330).,The consumption of dairy and red meat has been linked to an increased risk of developing cancer.,Divergent,Divergent
Dairy consumption may help address malnutrition.,A vegan diet may help reduce the risk of certain lifestyle diseases.,Divergent,Divergent
Dairy consumption may help address malnutrition.,"While commercials often suggest that consuming milk is the best way to obtain clacium, many vegan foods contain it much higher quantities.",Divergent,Divergent
The research linking animal products to health issues can be contradictory.,A vegan diet may help reduce the risk of certain lifestyle diseases.,Not Divergent,Not Divergent
"Many vegan alternatives are more processed than their meat and dairy counterparts, and tend to contain unhealthy additives that can contribute to lifestyle diseases.",A vegan diet may help reduce the risk of certain lifestyle diseases.,Divergent,Divergent
Only consuming organic crops reduces exposure to pesticides.,"Many genetically modified crops are designed to be resistant to pesticides, resulting in farmers using them much more liberally. Vegans who consume these crops may be at greater risk of exposure to pesticide residues.",Divergent,Divergent
Only consuming organic crops reduces exposure to pesticides.,It may be difficult or impossible to sustain the world's population on organic crops alone.,Divergent,Divergent
Wildlife may still be a source of food-borne illnesses in vegan food.,Veganism can help prevent the emergence and spread of diseases.,Divergent,Divergent
Wildlife may still be a source of food-borne illnesses in vegan food.,"Non-vegans also eat vegan food, so contamination of vegan food would still be a significant problem in a non-vegan society.",Not Divergent,Not Divergent
The most effective way to prevent communicable diseases in humans is through the practice of good hygiene and food safety education (p. 754).,Veganism can help prevent the emergence and spread of diseases.,Divergent,Divergent
"Freezing, canning, and drying meat increases its shelf life.",Vegan foods can be more readily and cheaply preserved for longer.,Divergent,Divergent
86% of livestock feed is inedible for humans (p. 1). Animals are therefore helping humans recycle crop co-products and food waste (p. 10).,More than 800 million people worldwide do not have enough to eat. Livestock grain could feed them all if used for human consumption instead.,Divergent,Divergent
86% of livestock feed is inedible for humans (p. 1). Animals are therefore helping humans recycle crop co-products and food waste (p. 10).,Future technologies may be able to convert previously inedible biological matter into food that is digestible for humans.,Divergent,Divergent
86% of livestock feed is inedible for humans (p. 1). Animals are therefore helping humans recycle crop co-products and food waste (p. 10).,Grain-fed animals eat the same foods as humans.,Divergent,Divergent
Food grown for humans that does not meet food standards (such as those imposed by the USDA) is usually discarded. A sensible alternative would be to repurpose this discarded food as animal feed.,Feeding livestock low-quality feed grains may result in malnutrition.,Divergent,Divergent
