text1,text2,ZS response,final_val
"The amount of ""bad"" human research has gone down significantly since the Belmont Report and the establishment of Institutional Review Boards in 1974.","There have been many reported cases of frivolous, dangerous or misleading research conducted on human subjects.",Divergent,Divergent
"Drugs that make it to the last-stage of medical trials have been tested for years, and are safe to be tested on humans.",Clinical trials are dangerous.,Divergent,Divergent
"Drugs that make it to the last-stage of medical trials have been tested for years, and are safe to be tested on humans.","Logically, the safety requirements of drugs that make it into market is higher than the safety requirements of drugs that make it into human-stage drug tests. Drugs with severe side effects that have been put into market have undergone and passed the final stage of drug tests, meaning that the test subjects of those trials had to endure those side effects.",Not Divergent,Not Divergent
"Drugs that make it to the last-stage of medical trials have been tested for years, and are safe to be tested on humans.","Even drugs that make it to public release are not necessarily safe for humans. Every year in the US, there are thousands of deaths and 1.9 million hospitalizations caused by properly taking prescription drugs; some drugs are recalled or discontinued; many more have safety warnings added months or years after release; and manufacturers are sued.",Divergent,Divergent
"Drugs that make it to the last-stage of medical trials have been tested for years, and are safe to be tested on humans.","Even if a drug has been tested and analyzed by experts before reaching the stage where humans get involved, it's impossible to anticipate all bad reactions, which is why safety cannot be assured.",Divergent,Divergent
"The Principles of Good Clinical Practices (GCPs) and adequate Human Subject Protection (HSP), globally recognised as a prerequisite for involving human subjects in research, ensure the safety of humans in trials.",The GCPs still allow for test subjects to be exposed to harsh side effects so long as they give informed consent.,Divergent,Divergent
"Presumably, there would be exceptions for people for whom this would be a significant impediment, just like there is for jury duty or military service.","For example, some medical trials can require that people live under supervision for days, weeks or even months, taking them away from families, jobs, and plans.",Not Divergent,Not Divergent
"Presumably, there would be exceptions for people for whom this would be a significant impediment, just like there is for jury duty or military service.","Given the large sample size requirement some trials have, allowing exceptions would make it very hard to find a sufficient pool of participants.",Divergent,Divergent
"Presumably, there would be exceptions for people for whom this would be a significant impediment, just like there is for jury duty or military service.","Insofar as religious or moral exemptions are correlated with certain social characteristics which may be medically relevant, allowing exemptions would drastically reduce the benefits of having more representative samples of the population.",Divergent,Divergent
"Presumably, there would be exceptions for people for whom this would be a significant impediment, just like there is for jury duty or military service.","Were this to be the case, this would likely quickly become a proxy for general socio-economic advantage, allowing those with well-paying but high-commitment jobs to skip trials in much the same way that similar people are often permitted to skip jury duty.",Not Divergent,Not Divergent
"Though some people might manage to avoid service, it is not clear why this should mean that the entire system, which most people commit to, becomes principally unfair.","Other forms of involuntary service (the draft, taxes, and jury duty) are dodged by the rich, the powerful, and/or the sneaky. The same thing would happen with forced participation in drug trials.",Divergent,Divergent
"If the system becomes unfair because some people dodge it, then enforcing stricter measures to make it harder to avoid doing your duty seems to be a more reasonable option than not doing the policy at all.","Other forms of involuntary service (the draft, taxes, and jury duty) are dodged by the rich, the powerful, and/or the sneaky. The same thing would happen with forced participation in drug trials.",Not Divergent,Not Divergent
"To the contrary, jobs vital to the public interest, like those of teachers or police officers, tend to be lower-paying, whilst higher-paying jobs like those in business or academia would not receive exceptions.","Were this to be the case, this would likely quickly become a proxy for general socio-economic advantage, allowing those with well-paying but high-commitment jobs to skip trials in much the same way that similar people are often permitted to skip jury duty.",Not Divergent,Not Divergent
"To the contrary, jobs vital to the public interest, like those of teachers or police officers, tend to be lower-paying, whilst higher-paying jobs like those in business or academia would not receive exceptions.","As many people are in positions vital to the public interest, for example teachers and police officers, a great number of people might be excluded if exceptions are made",Not Divergent,Not Divergent
There is a high degree of risk in medical trials. People cannot fully consent to these dangers because they have an optimism bias that leads them to systemically underestimate risks.,"Late-stage medical trials can be invasive or risky, and have a substantial disruptive effect on participants' lives. It is crucial that participants be freely consenting.",Not Divergent,Not Divergent
There is a high degree of risk in medical trials. People cannot fully consent to these dangers because they have an optimism bias that leads them to systemically underestimate risks.,People still make a conscious decision to some degree in the status quo and can thus give some form of consent. This policy would remove choice and consent entirely.,Divergent,Divergent
"Current volunteers might superficially consent but in fact they are forced to partake by urgent reasons, e.g. their financial situation.","Late-stage medical trials can be invasive or risky, and have a substantial disruptive effect on participants' lives. It is crucial that participants be freely consenting.",Not Divergent,Not Divergent
"Current volunteers might superficially consent but in fact they are forced to partake by urgent reasons, e.g. their financial situation.",Participation in cancer drug trials correlates with high education and income.,Divergent,Divergent
"Current volunteers might superficially consent but in fact they are forced to partake by urgent reasons, e.g. their financial situation.","There are other reasons for volunteers to participate, for example to serve society.",Not Divergent,Not Divergent
"Current volunteers might superficially consent but in fact they are forced to partake by urgent reasons, e.g. their financial situation.",This is still a greater level of consent than someone randomly selected would have.,Not Divergent,Not Divergent
"Current volunteers might superficially consent but in fact they are forced to partake by urgent reasons, e.g. their financial situation.",Consenting because of financial considerations should not be seen as a compromised form of consent. When people work or purchase items they are consenting to perform an activity for money.,Divergent,Divergent
"In the status quo, people who take part in medical trials are those who need money, which is a dangerous form of coercion. This policy removes this coercive financial incentive in favour of a fair method: random chance.",Participation in cancer drug trials correlates with high education and income.,Divergent,Divergent
"In the status quo, people who take part in medical trials are those who need money, which is a dangerous form of coercion. This policy removes this coercive financial incentive in favour of a fair method: random chance.",Economic coercion is an unavoidable part of a capitalist system; most people must work in order to survive.,Divergent,Divergent
"In the status quo, people who take part in medical trials are those who need money, which is a dangerous form of coercion. This policy removes this coercive financial incentive in favour of a fair method: random chance.","Even if this coercion is bad, it is more wrong to take away a popular method for low-income people to get free medical treatment.",Divergent,Divergent
"In the status quo, people who take part in medical trials are those who need money, which is a dangerous form of coercion. This policy removes this coercive financial incentive in favour of a fair method: random chance.","Poorly educated and qualified individuals, who might find few other sources of income, and those in dire need would lose a source of income.",Divergent,Divergent
"In the status quo, people who take part in medical trials are those who need money, which is a dangerous form of coercion. This policy removes this coercive financial incentive in favour of a fair method: random chance.","Many people are paid, at least in part, for putting themselves in danger. For example, crab fishing is a dangerous job and many fishermen make six-figure salaries annually.",Divergent,Divergent
"In the status quo, people who take part in medical trials are those who need money, which is a dangerous form of coercion. This policy removes this coercive financial incentive in favour of a fair method: random chance.",Presumably being forced by the state to participate in a clinical trial is more coercive than the comparatively soft coercive power of adverse circumstances or lack of education.,Divergent,Divergent
A choice cannot be freely made when one option results in starvation or homelessness.,"If those are the choices someone faces, taking away the option of the trial and forcing them to be homeless is even worse than allowing them a ""coercive"" choice that it is better for their quality of life.",Not Divergent,Not Divergent
A choice cannot be freely made when one option results in starvation or homelessness.,Freedom exists as a spectrum rather than a binary. We are more or less free rather than being free or not.,Not Divergent,Not Divergent
"Desperate people enter multiple clinical trials at once, or lie about their history of entering trials in an attempt to get more money. This is very, very dangerous.","This could be prevented by creating a national clinical trial patient registry, as suggested by the reference linked in the parent. There is no need to select drug trial participants randomly.",Not Divergent,Not Divergent
"The status quo is a dangerous form of coercion, because those who are already impoverished are unlikely to be able to afford quality medical care if something goes wrong.",Those harmed by drug trials can use tort law to sue the company running the drug trials.,Divergent,Divergent
Impoverished participants may not have the resources to hire a lawyer for a lawsuit.,Those harmed by drug trials can use tort law to sue the company running the drug trials.,Not Divergent,Not Divergent
Impoverished participants may not have the resources to hire a lawyer for a lawsuit.,Class-action lawsuits can be used to spread the cost of a lawsuit across many possible participants.,Not Divergent,Not Divergent
Impoverished participants may not have the resources to hire a lawyer for a lawsuit.,"If a lawsuit has a high degree of success, many lawyers and law firms will waive their fees in exchange for a cut of any settlement.",Not Divergent,Not Divergent
"Such court cases still require a significant commitment of plaintiffs' time, something which those living on subsistence wages cannot afford.","If a lawsuit has a high degree of success, many lawyers and law firms will waive their fees in exchange for a cut of any settlement.",Not Divergent,Not Divergent
"Suing a drug company makes it unlikely that drug trial participants can continue working as guinea pigs, endangering their livelihood.",Those harmed by drug trials can use tort law to sue the company running the drug trials.,Divergent,Divergent
Consent forms often absolve those running the study of reasonably expectable negative outcomes.,Those harmed by drug trials can use tort law to sue the company running the drug trials.,Not Divergent,Not Divergent
The risk of lawsuits is a strong disincentive to drug companies developing treatments that may have severe side effects. This slows down the rate of medical research.,Those harmed by drug trials can use tort law to sue the company running the drug trials.,Not Divergent,Not Divergent
All of these papers relate to cancer drug trials. The observation that higher income is correlated with more participation may not be generalizable to trials that are open to all healthy individuals.,Participation in cancer drug trials correlates with high education and income.,Not Divergent,Not Divergent
"People must work, but are not forced to take part in medical trials that might put their health in danger.",Economic coercion is an unavoidable part of a capitalist system; most people must work in order to survive.,Not Divergent,Not Divergent
"Limiting the poor to only the most experimental and tentative treatments when so many drug trials fail is immoral. Rather than perpetuating this reliance, we should strive to resolve this problem.",In the US millions of people are uninsured and so cannot afford healthcare. In many cases participating in a trial may be their only option to receive treatment.,Not Divergent,Not Divergent
Participation in cancer drug trials correlates with high education and income.,"Even if this coercion is bad, it is more wrong to take away a popular method for low-income people to get free medical treatment.",Divergent,Divergent
Participation in cancer drug trials correlates with high education and income.,All of these papers relate to cancer drug trials. The observation that higher income is correlated with more participation may not be generalizable to trials that are open to all healthy individuals.,Divergent,Divergent
"If the policy means that the trials improve in quality, then that will result in effective drugs entering the market earlier and becoming more accessible and affordable. This would, in the long-term, provide the poor with more access to treatments even if it means that fewer of them get to participate in drug trials.","Even if this coercion is bad, it is more wrong to take away a popular method for low-income people to get free medical treatment.",Divergent,Divergent
"If the policy means that the trials improve in quality, then that will result in effective drugs entering the market earlier and becoming more accessible and affordable. This would, in the long-term, provide the poor with more access to treatments even if it means that fewer of them get to participate in drug trials.","Even if drugs are produced more efficiently, it does not mean that they will ultimately end up being cheaper. Patent law means that the manufacturing drug company has a monopoly over sale of the drug for 20 years, so decreases in costs of production will only have a slight effect on price.",Divergent,Divergent
Mandatory participation in drug tests would improve the quality and utility of medical trials.,"Willing participants are more likely to follow the prescribed course of treatment, which is critical for good research and for their safety. Unwilling participants, on the other hand, might refuse to follow instructions precisely out of spite or anger.",Not Divergent,Not Divergent
Mandatory participation in drug tests would improve the quality and utility of medical trials.,"Mandatory participation would result in greater media coverage of trials, since everyone would be interested in information about a process they might be randomly selected for. This can harm the quality of trials.",Divergent,Divergent
Mandatory participation in drug tests would improve the quality and utility of medical trials.,Wealthy pharmaceutical companies can afford to pay suitable candidates to participate in drug trials voluntarily in order to improve their quality. There is no need for mandatory trials.,Divergent,Divergent
A randomly-selected sample is more representative of a population of people with a disease than a self-selected sample.,What prevents participant samples from being representative is not the selection method but the variety of - oftentimes necessary - exclusion factors.,Divergent,Divergent
"Poorer individuals are the most likely to volunteer, because the monetary incentives most strongly affect them. This skews the data towards a disproportionately poor sample, which makes it inaccurate - because the poor have differing dietary and lifestyle habits.",Participation in cancer drug trials correlates with high education and income.,Divergent,Divergent
"Poorer individuals are the most likely to volunteer, because the monetary incentives most strongly affect them. This skews the data towards a disproportionately poor sample, which makes it inaccurate - because the poor have differing dietary and lifestyle habits.","It is possible to (to some extent) control for lifestyle factors in the course of clinical trials, especially considering that poor individuals do not have identical lifestyles.",Not Divergent,Not Divergent
All of these papers relate to cancer drug trials. The observation that higher income is correlated with more participation may not be generalizable to trials that are open to all healthy individuals.,Participation in cancer drug trials correlates with high education and income.,Not Divergent,Not Divergent
"Especially older people are generally underrepresented in and excluded from clinical trials. This is the case even in clinical trials that target diseases that affect primarily older generations, for example cancer.",The primary reason for this under-representation of old people is not their unwillingness to participate but rather the lack of clarity about their condition and treatment tolerance.,Not Divergent,Not Divergent
"Many of these, such as availability of interpreters, seem more about convenience than necessity. The accuracy of trial results gained by a proper random sample is more important than researchers' convenience.",A review of studies found various accounts of language-related and cultural exclusion factors that prevented the participation of minorities.,Divergent,Divergent
The knowledge that you could be selected to test any drug creates political incentives for society to invest in good regulation and supervision of the drug testing industry.,Public outcry will lead to political pushback which will harm the implementation of the policy.,Divergent,Divergent
The knowledge that you could be selected to test any drug creates political incentives for society to invest in good regulation and supervision of the drug testing industry.,This relies on the assumption that problems in the process are simply due to regulation and supervision. In reality there are systemic issues (such as unpredictability of drug interactions) that no amount of political pressure can remove.,Divergent,Divergent
The knowledge that you could be selected to test any drug creates political incentives for society to invest in good regulation and supervision of the drug testing industry.,Prices of drug trials are already gotten much more expensive because of added safety regulations that don't provide much good. There's no reason to believe that safety regulation that would come out of this would do any better.,Divergent,Divergent
"There have been many reported cases of frivolous, dangerous or misleading research conducted on human subjects.","The amount of ""bad"" human research has gone down significantly since the Belmont Report and the establishment of Institutional Review Boards in 1974.",Not Divergent,Not Divergent
Public backlash is unlikely to lead to a version of the policy that leaves the public in greater danger than the danger they have objected to. It is far more likely that deeply cautious regulations are put in place.,"If the policy is implemented incorrectly without sufficient reforms, potential harms would be bigger and potential benefits would be smaller. This would mean that participants are put in danger and face a larger risk to their health, and trials would not produce results significant enough to improve their utility or reduce their cost.",Divergent,Divergent
Public backlash is unlikely to lead to a version of the policy that leaves the public in greater danger than the danger they have objected to. It is far more likely that deeply cautious regulations are put in place.,"Public outcry is a result of the people seeing the policy as invasive, so measures within it (such as regulatory oversight of trials and tracking of people's medical data) would likely be seen as additionally invasive. Though public outcry may not be enough to prevent the policy, it is likely to be enough to reduce the extent to which the policy is invasive and minimize the measures within.",Not Divergent,Not Divergent
"If politicians stand in the way of making reforms that would make obvious improvements to the policy, they would be demonized for fighting it by the media and the public.","Public opposition to the policy will make it harder to enact necessary reforms, especially if politicians shy away from associating themselves with it.",Not Divergent,Not Divergent
"If politicians stand in the way of making reforms that would make obvious improvements to the policy, they would be demonized for fighting it by the media and the public.","If they simply attach themselves to a movement to repeal the system in its entirety, they are likely to avoid many of these harms.",Not Divergent,Not Divergent
"Conversely, public opposition to the policy might encourage politicians to associate themselves with fixing the perceived problems.","Public opposition to the policy will make it harder to enact necessary reforms, especially if politicians shy away from associating themselves with it.",Divergent,Divergent
"Even if implementation is harmed and a less powerful version of the policy is implemented, it could still be preferable to not having the policy at all.",Public outcry will lead to political pushback which will harm the implementation of the policy.,Divergent,Divergent
"Even if implementation is harmed and a less powerful version of the policy is implemented, it could still be preferable to not having the policy at all.",A less powerful version of the policy would involve skipping the improvements to regulations that are supposed to bring many of the benefits of implementing this policy.,Not Divergent,Not Divergent
Many medical trials fail because of an insufficient number of participants. This policy would solve this problem and make medical trials more effective.,Pharmaceutical companies should increase their social networking/marketing spending to ensure that they can attract enough patients.,Divergent,Divergent
Many medical trials fail because of an insufficient number of participants. This policy would solve this problem and make medical trials more effective.,When trial participants are distributed over the entire US it will be more expensive to monitor the participants and provide proper care for them. This will result in worse care and higher trial costs.,Divergent,Divergent
19% of surveyed medical trials failed because they were unable to attract the number of patients necessary to take place or produce reliable results.,If a study was unable to attract the number of participants needed it probably was not a very important or necessary trial.,Divergent,Divergent
"Many of the most urgent medical challenges may have potential cures with particularly extreme side-effects, making it hard for relevant trials to attract participants.",If a study was unable to attract the number of participants needed it probably was not a very important or necessary trial.,Divergent,Divergent
Many of the most socially important studies may suffer from fundraising issues that prevent them offering good compensation for their trial.,If a study was unable to attract the number of participants needed it probably was not a very important or necessary trial.,Divergent,Divergent
"This could be due to research being conducted by small companies, unable to match the larger funding available to companies researching popular lifestyle drugs (e.g. viagra replacements, weight loss medication).","The vast majority of studies are done by large corporations, so funding issues are more a result of prioritization than access.",Divergent,Divergent
"Given that lifestyle drugs are more likely to be more profitable than, say, a drug to treat Huntington's, companies are likely to devote more resources to the drug more likely to be profitable.","The vast majority of studies are done by large corporations, so funding issues are more a result of prioritization than access.",Not Divergent,Not Divergent
It is evidently quite difficult to recruit study participants. Thus a study failing due to lack of sample size is more likely to be a result of compensation offered or poor advertising methods.,If a study was unable to attract the number of participants needed it probably was not a very important or necessary trial.,Divergent,Divergent
"The most common problem that recruiters for medical trials face is the ""finding or identifying patients who meet eligibility criteria"", as one survey concludes. Randomly choosing participants from the population would solve this problem.","In order to obtain a valid sample size of appropriate participants, a tremendous number of people's files would have to be accessed, which is a large invasion of privacy.",Divergent,Divergent
"If the data is truly collected through anonymised files and only rarely decoded, it's unclear why this harms anyone, or why individuals have a reason to oppose this.","In order to obtain a valid sample size of appropriate participants, a tremendous number of people's files would have to be accessed, which is a large invasion of privacy.",Divergent,Divergent
Much of this process could be automated through a series of data filters.,"In order to obtain a valid sample size of appropriate participants, a tremendous number of people's files would have to be accessed, which is a large invasion of privacy.",Divergent,Divergent
This policy would require and therefore go hand in hand with extended government oversight of drug trials.,Proper regulation and supervision can be put in place regardless of this policy.,Divergent,Divergent
"Lack of proper regulation and supervision might lead to ineffective drugs or unsafe drugs being put into the market, which poses a health risk to consumers.",Proper regulation and supervision can be put in place regardless of this policy.,Divergent,Divergent
"This would make it much harder for those conducting trials to skew the results, intentionally or unintentionally.","This will only prevent sampling abuses. Issues of manipulation of subjects or data, or reporting errors would not be impacted at all.",Divergent,Divergent
People in desperate need of money from the trials have an incentive to lie and/or exaggerate symptoms in order to get selected and continue to receive money from the trials. A random selection would eliminate the possibility of the trials being corrupted in that way.,"It is hardly possible that people can exaggerate symptoms that are common entry criteria for clinical trials, e.g. having a particular type of cancer, a certain treatment history, or having a certain age. (Roche, p.4)",Divergent,Divergent
People in desperate need of money from the trials have an incentive to lie and/or exaggerate symptoms in order to get selected and continue to receive money from the trials. A random selection would eliminate the possibility of the trials being corrupted in that way.,The first phase of human trials involves testing in healthy subjects to determine safe dosage levels and identify side-effects. These trials currently pay participants. There is no reason to believe that participation in these trials would not be enough for those looking to make money off participation in drug trials.,Divergent,Divergent
People in desperate need of money from the trials have an incentive to lie and/or exaggerate symptoms in order to get selected and continue to receive money from the trials. A random selection would eliminate the possibility of the trials being corrupted in that way.,Phase II and III trials - those with people suffering from the relevant condition - often do not pay participants anyway; the payment is the treatment.,Not Divergent,Not Divergent
"Lack of proper regulation and supervision might lead to ineffective drugs or unsafe drugs being put into the market, which poses a health risk to consumers.",Proper regulation and supervision can be put in place regardless of this policy.,Not Divergent,Not Divergent
"There are many illnesses that can easily be faked - for example, most mental illnesses. These types of illnesses would then be disproportionately vulnerable to poor quality trials, as people willing to engage in this tactic would all channel towards trials for treatments for these particular illnesses.","It is hardly possible that people can exaggerate symptoms that are common entry criteria for clinical trials, e.g. having a particular type of cancer, a certain treatment history, or having a certain age. (Roche, p.4)",Divergent,Divergent
"If we make payment for non-voluntary participants contingent on proper completion, people will follow the course correctly.","Willing participants are more likely to follow the prescribed course of treatment, which is critical for good research and for their safety. Unwilling participants, on the other hand, might refuse to follow instructions precisely out of spite or anger.",Not Divergent,Not Divergent
"If we make payment for non-voluntary participants contingent on proper completion, people will follow the course correctly.","This will not be an effective motivator for any involuntary participants who fear the side-effects of the medication being tested, unless they are in significant need of money.",Divergent,Divergent
"If we make payment for non-voluntary participants contingent on proper completion, people will follow the course correctly.","This relies on being able to accurately assess whether study participants have followed instructions or are merely claiming to have done so, something that is not always possible.",Divergent,Divergent
"If we make payment for non-voluntary participants contingent on proper completion, people will follow the course correctly.",This assumes that payment will be a motivator that trial subjects are interested in. Many randomly selected participants will not be in need of money.,Divergent,Divergent
"Involuntary participants will be afraid of the trials, and that fear will motivate them to follow instructions as carefully as possible to minimize the chances of being harmed.","Willing participants are more likely to follow the prescribed course of treatment, which is critical for good research and for their safety. Unwilling participants, on the other hand, might refuse to follow instructions precisely out of spite or anger.",Divergent,Divergent
"Faster approval processes have led to the proliferation of lower-quality drugs. For example, about 85-90% of new drugs don't offer any health benefits to patients over existing drugs.","More stringent trial requirements can lead to delays in the release of drugs, which can be incredibly harmful. For example, the Prescription Drug User Fee Act sped up drug approvals by about 10 months, and is estimated to have saved 140,000-310,000 lifeyears.",Divergent,Divergent
"Faster approval processes have led to the proliferation of lower-quality drugs. For example, about 85-90% of new drugs don't offer any health benefits to patients over existing drugs.","The need to have drugs that are under patent to maximise profit is a far greater contributor to this trend. A significant proportion of these drugs are designed to be biochemically identical to drugs coming out from under patent, but to allow the company to market them as an improved version.",Not Divergent,Not Divergent
Medical trials are so extensive and so common that they would not make for good news coverage beyond the first few that occur after the policy is implemented.,"Mandatory participation would result in greater media coverage of trials, since everyone would be interested in information about a process they might be randomly selected for. This can harm the quality of trials.",Divergent,Divergent
Medical trials are so extensive and so common that they would not make for good news coverage beyond the first few that occur after the policy is implemented.,This is unlikely to be the case with this policy as everyone will feel like they have the potential to be the next 'victim'. This will ensure that these stories always get airtime.,Divergent,Divergent
"While pharmaceutical companies may sponsor clinical trials, they rarely conduct trials themselves. Often clinical trials are led by researchers that manage to receive funding.",Wealthy pharmaceutical companies can afford to pay suitable candidates to participate in drug trials voluntarily in order to improve their quality. There is no need for mandatory trials.,Divergent,Divergent
"While pharmaceutical companies may sponsor clinical trials, they rarely conduct trials themselves. Often clinical trials are led by researchers that manage to receive funding.","Though sponsors do not conduct clinical trials, they are the ones that design the trials.",Not Divergent,Not Divergent
"While pharmaceutical companies may sponsor clinical trials, they rarely conduct trials themselves. Often clinical trials are led by researchers that manage to receive funding.","In which case the relationship between Big Pharma and clinical research funding needs to be addressed. Given the huge wealth available, Big Pharma should only pursue voluntary participation. If this were an impoverished third world country with no industry there might be argument for mandatory participation, but not in the Western Hemisphere.",Divergent,Divergent
"Easier testing means that alternative drugs for the same condition can make it to the market more quickly, increasing competitive pressures and driving down prices.","Even if drugs are produced more efficiently, it does not mean that they will ultimately end up being cheaper. Patent law means that the manufacturing drug company has a monopoly over sale of the drug for 20 years, so decreases in costs of production will only have a slight effect on price.",Divergent,Divergent
"Many trials are live-in, and even when they are not, they can significantly restrict the ability to engage in such activities, by requiring regular check-ins and supervised dosages or check-ups.","Drug trials offer a form of 'passive income' where participants have a large degree of free time which they can use for childcare, education, or job hunting.",Divergent,Divergent
Participation in cancer drug trials correlates with high education and income.,"Poorly educated and qualified individuals, who might find few other sources of income, and those in dire need would lose a source of income.",Divergent,Divergent
Participation in cancer drug trials correlates with high education and income.,All of these papers relate to cancer drug trials. The observation that higher income is correlated with more participation may not be generalizable to trials that are open to all healthy individuals.,Not Divergent,Not Divergent
Governments should be responsible for ensuring that the poorly qualified have good jobs and training opportunities. They should not have to turn to drug trials to survive.,"Poorly educated and qualified individuals, who might find few other sources of income, and those in dire need would lose a source of income.",Not Divergent,Not Divergent
Governments should be responsible for ensuring that the poorly qualified have good jobs and training opportunities. They should not have to turn to drug trials to survive.,"The government can never fully eliminate unemployment. Given, furthermore, that long-term structural unemployment and wage stagnation are being increasingly created through mechanization, some level of poverty in society is inevitable.",Not Divergent,Not Divergent
Governments should be responsible for ensuring that the poorly qualified have good jobs and training opportunities. They should not have to turn to drug trials to survive.,"Even assuming technical feasibility, it is simply not realistic to expect that governments will magically provide for all the needs of the poor. In a nonideal world, then, giving them the option of earning money through trials can be good.",Divergent,Divergent
"Participation in drug trials does not solve any of the underlying problems that poorly educated and underqualified individuals face, as they don't equip them with any skills useful for their future career prospects.","The money they earn through this low-time-commitment work can be invested in education, or can take the place of more time-consuming work to allow them to seek or train for better jobs.",Divergent,Divergent
"Governments, however, can provide social security to ensure that people don't have to do drug trials to survive.","The government can never fully eliminate unemployment. Given, furthermore, that long-term structural unemployment and wage stagnation are being increasingly created through mechanization, some level of poverty in society is inevitable.",Not Divergent,Not Divergent
"Governments, however, can provide social security to ensure that people don't have to do drug trials to survive.","Because disincentives to work must be avoided, social security payments will never be large enough to provide for all of an individual's needs, and people will always be pushed towards drug trials as a source of income.",Divergent,Divergent
"Yes, we allow people to take risks for compensation, but we make sure these are consensual decisions. Choosing to work in a dangerous industry is far more likely to be consensual than choosing to engage in a clinical trial for compensation.","Many people are paid, at least in part, for putting themselves in danger. For example, crab fishing is a dangerous job and many fishermen make six-figure salaries annually.",Not Divergent,Not Divergent
The vast majority of those who have participated in medical trials state the financial rewards as the main incentive to do so.,An interest in the financial rewards for participation in drug trials does not mean that the participants in question are actually in urgent need of this money. It might simply be a more convenient source of income than the alternatives.,Not Divergent,Not Divergent
All of these papers relate to cancer drug trials. The observation that higher income is correlated with more participation may not be generalizable to trials that are open to all healthy individuals.,Participation in cancer drug trials correlates with high education and income.,Not Divergent,Not Divergent
"Drugs that make it to the last-stage of medical trials have been tested for years, and are safe to be tested on humans.","Late-stage medical trials can be invasive or risky, and have a substantial disruptive effect on participants' lives. It is crucial that participants be freely consenting.",Not Divergent,Not Divergent
"Drugs that make it to the last-stage of medical trials have been tested for years, and are safe to be tested on humans.","Logically, the safety requirements of drugs that make it into market is higher than the safety requirements of drugs that make it into human-stage drug tests. Drugs with severe side effects that have been put into market have undergone and passed the final stage of drug tests, meaning that the test subjects of those trials had to endure those side effects.",Not Divergent,Not Divergent
"Drugs that make it to the last-stage of medical trials have been tested for years, and are safe to be tested on humans.","Even drugs that make it to public release are not necessarily safe for humans. Every year in the US, there are thousands of deaths and 1.9 million hospitalizations caused by properly taking prescription drugs; some drugs are recalled or discontinued; many more have safety warnings added months or years after release; and manufacturers are sued.",Divergent,Divergent
"Drugs that make it to the last-stage of medical trials have been tested for years, and are safe to be tested on humans.","Even if a drug has been tested and analyzed by experts before reaching the stage where humans get involved, it's impossible to anticipate all bad reactions, which is why safety cannot be assured.",Divergent,Divergent
"The Principles of Good Clinical Practices (GCPs) and adequate Human Subject Protection (HSP), globally recognised as a prerequisite for involving human subjects in research, ensure the safety of humans in trials.",The GCPs still allow for test subjects to be exposed to harsh side effects so long as they give informed consent.,Divergent,Divergent
"Like citizens are liable to military service, they can be randomly chosen to serve their nation by partaking in medical trials.","Late-stage medical trials can be invasive or risky, and have a substantial disruptive effect on participants' lives. It is crucial that participants be freely consenting.",Divergent,Divergent
"Like citizens are liable to military service, they can be randomly chosen to serve their nation by partaking in medical trials.","Military drafts can be justified when putting people on the line is necessary for the protection and survival of the state. If the state isn't protected, it cannot ensure its citizens' fundamental rights. Military drafts is therefore an invalid comparison as that is not the case with drug trials.",Divergent,Divergent
"Like citizens are liable to military service, they can be randomly chosen to serve their nation by partaking in medical trials.","Even if there is no morally significant distinction between conscription and forced trials, conscription itself is arguably a violation of civil liberties or human rights.",Divergent,Divergent
"Like citizens are liable to military service, they can be randomly chosen to serve their nation by partaking in medical trials.","Military drafts happen only under extreme circumstances. (They don't even happen during every war, e.g. Gulf War, Iraq, Afghanistan). The prospect of being forcibly drugged would be a universal, ongoing feature of US life.",Divergent,Divergent
"Like citizens are liable to military service, they can be randomly chosen to serve their nation by partaking in medical trials.","While the draft is about protecting the existence of the US and all its citizens, forced medical trials would benefit only narrow segments of the population (e.g. those with epilepsy, heart conditions, allergies, etc.).",Divergent,Divergent
"Like citizens are liable to military service, they can be randomly chosen to serve their nation by partaking in medical trials.","This leads to a slippery slope wherein living people could be used for car-crash tests, military explosives testing, and other activities that are for ""the greater good.""",Divergent,Divergent
"Like citizens are liable to military service, they can be randomly chosen to serve their nation by partaking in medical trials.",We needed a draft in order to make sure we had enough soldiers because volunteers were not enough. We have enough volunteers for medical studies.,Divergent,Divergent
"Like citizens are liable to military service, they can be randomly chosen to serve their nation by partaking in medical trials.",Military drafts are employed when there are insufficient voluntary recruits to meet an existential threat. That is not the case here.,Divergent,Divergent
"The ultimate well-being of all citizens is a very good reason for a mandatory draft. Medicines would be developed faster if researchers had enough participants for their trials, ultimately leading to lowered global mortality rates due to diseases.","Military drafts happen only under extreme circumstances. (They don't even happen during every war, e.g. Gulf War, Iraq, Afghanistan). The prospect of being forcibly drugged would be a universal, ongoing feature of US life.",Divergent,Divergent
"Presumably, only those who are affected by certain conditions would be part of the respective trials. The trials would therefore benefit precisely those who have the most to gain from them.","While the draft is about protecting the existence of the US and all its citizens, forced medical trials would benefit only narrow segments of the population (e.g. those with epilepsy, heart conditions, allergies, etc.).",Divergent,Divergent
